Prediction,Actual,% Difference
63381.224,64515.73,1.758495176
64843.09,64523.07,0.49597764
64843.09,64523.07,0.49597764
64843.09,64523.07,0.49597764
64843.09,64523.07,0.49597764
65074.716,64525.49,0.851176799
65074.716,64525.49,0.851176799
65074.716,64525.49,0.851176799
65074.716,64525.49,0.851176799
67375.812,64548.48,4.380168208
67375.812,64548.48,4.380168208
67375.812,64548.48,4.380168208
67375.812,64548.48,4.380168208
63325.79,64550.19,1.896818584
63325.79,64550.19,1.896818584
63325.79,64550.19,1.896818584
63325.79,64550.19,1.896818584
63049.492,64551.89,2.327426819
63049.492,64551.89,2.327426819
63049.492,64551.89,2.327426819
63049.492,64551.89,2.327426819
67110.23,64561.62,3.947562035
67110.23,64561.62,3.947562035
67110.23,64561.62,3.947562035
67110.23,64561.62,3.947562035
64911.708,64562.44,0.540977076
64911.708,64562.44,0.540977076
64911.708,64562.44,0.540977076
64911.708,64562.44,0.540977076
63105.456,64570.03,2.268194703
63105.456,64570.03,2.268194703
63105.456,64570.03,2.268194703
63105.456,64570.03,2.268194703
65154.526,64579.98,0.889665807
65154.526,64579.98,0.889665807
65154.526,64579.98,0.889665807
65154.526,64579.98,0.889665807
66897.86,64583.46,3.583580068
66897.86,64583.46,3.583580068
66897.86,64583.46,3.583580068
66897.86,64583.46,3.583580068
63681.896,64583.95,1.396715438
63681.896,64583.95,1.396715438
63681.896,64583.95,1.396715438
63681.896,64583.95,1.396715438
66265.896,64598.03,2.58191465
66265.896,64598.03,2.58191465
66265.896,64598.03,2.58191465
66265.896,64598.03,2.58191465
64670.114,64607.8,0.096449655
64670.114,64607.8,0.096449655
64670.114,64607.8,0.096449655
64670.114,64607.8,0.096449655
63718.796,64614.52,1.386258073
63718.796,64614.52,1.386258073
63718.796,64614.52,1.386258073
63718.796,64614.52,1.386258073
62245.428,64628.26,3.686981516
62245.428,64628.26,3.686981516
62245.428,64628.26,3.686981516
62245.428,64628.26,3.686981516
63692.83,64631.41,1.452204122
63692.83,64631.41,1.452204122
63692.83,64631.41,1.452204122
63692.83,64631.41,1.452204122
65289.752,64634.77,1.013358599
65289.752,64634.77,1.013358599
65289.752,64634.77,1.013358599
65289.752,64634.77,1.013358599
68958.368,64634.86,6.689127199
68958.368,64634.86,6.689127199
68958.368,64634.86,6.689127199
68958.368,64634.86,6.689127199
62867.702,64638.73,2.739886752
62867.702,64638.73,2.739886752
62867.702,64638.73,2.739886752
62867.702,64638.73,2.739886752
65178.09,64648.63,0.818981005
65178.09,64648.63,0.818981005
65178.09,64648.63,0.818981005
65178.09,64648.63,0.818981005
64947.302,64652.22,0.456414335
64947.302,64652.22,0.456414335
64947.302,64652.22,0.456414335
64947.302,64652.22,0.456414335
64473.72,64664.43,0.294922572
64473.72,64664.43,0.294922572
64473.72,64664.43,0.294922572
64473.72,64664.43,0.294922572
65972.464,64680.42,1.997581339
65972.464,64680.42,1.997581339
65972.464,64680.42,1.997581339
65972.464,64680.42,1.997581339
66164.358,64700.51,2.262498395
66164.358,64700.51,2.262498395
66164.358,64700.51,2.262498395
66164.358,64700.51,2.262498395
66569.676,64706.73,2.879060648
66569.676,64706.73,2.879060648
66569.676,64706.73,2.879060648
66569.676,64706.73,2.879060648
64529.074,64736.11,0.319815324
64529.074,64736.11,0.319815324
64529.074,64736.11,0.319815324
64529.074,64736.11,0.319815324
65495.396,64738.06,1.16984661
65495.396,64738.06,1.16984661
65495.396,64738.06,1.16984661
65495.396,64738.06,1.16984661
65714.4,64740.6,1.504156588
65714.4,64740.6,1.504156588
65714.4,64740.6,1.504156588
65714.4,64740.6,1.504156588
67019.628,64761.19,3.487332459
67019.628,64761.19,3.487332459
67019.628,64761.19,3.487332459
67019.628,64761.19,3.487332459
65511.376,64763.91,1.154139705
65511.376,64763.91,1.154139705
65511.376,64763.91,1.154139705
65511.376,64763.91,1.154139705
69090.742,64766.57,6.676549337
69090.742,64766.57,6.676549337
69090.742,64766.57,6.676549337
69090.742,64766.57,6.676549337
63418.428,64776.89,2.09713989
63418.428,64776.89,2.09713989
63418.428,64776.89,2.09713989
63418.428,64776.89,2.09713989
65857.64,64776.99,1.668262141
65857.64,64776.99,1.668262141
65857.64,64776.99,1.668262141
65857.64,64776.99,1.668262141
65828.292,64777.38,1.622344096
65828.292,64777.38,1.622344096
65828.292,64777.38,1.622344096
65828.292,64777.38,1.622344096
63361.414,64785.85,2.198683818
63361.414,64785.85,2.198683818
63361.414,64785.85,2.198683818
63361.414,64785.85,2.198683818
65409.242,64799.06,0.941652549
65409.242,64799.06,0.941652549
65409.242,64799.06,0.941652549
65409.242,64799.06,0.941652549
67440.578,64803.94,4.068638419
67440.578,64803.94,4.068638419
67440.578,64803.94,4.068638419
67440.578,64803.94,4.068638419
64833.616,64819.69,0.021484213
64833.616,64819.69,0.021484213
64833.616,64819.69,0.021484213
64833.616,64819.69,0.021484213
66167.884,64838.41,2.050442014
66167.884,64838.41,2.050442014
66167.884,64838.41,2.050442014
66167.884,64838.41,2.050442014
66146.502,64846.49,2.004753071
66146.502,64846.49,2.004753071
66146.502,64846.49,2.004753071
66146.502,64846.49,2.004753071
65320.85,64847.26,0.730316131
65320.85,64847.26,0.730316131
65320.85,64847.26,0.730316131
65320.85,64847.26,0.730316131
67019.602,64873.14,3.308706808
67019.602,64873.14,3.308706808
67019.602,64873.14,3.308706808
67019.602,64873.14,3.308706808
64521.68,64876.68,0.547191996
64521.68,64876.68,0.547191996
64521.68,64876.68,0.547191996
64521.68,64876.68,0.547191996
65543.3,64885.51,1.013770255
65543.3,64885.51,1.013770255
65543.3,64885.51,1.013770255
65543.3,64885.51,1.013770255
63809.216,64893.25,1.670488071
63809.216,64893.25,1.670488071
63809.216,64893.25,1.670488071
63809.216,64893.25,1.670488071
64375.016,64896.95,0.804250431
64375.016,64896.95,0.804250431
64375.016,64896.95,0.804250431
64375.016,64896.95,0.804250431
64938.076,64903.23,0.053689162
64938.076,64903.23,0.053689162
64938.076,64903.23,0.053689162
64938.076,64903.23,0.053689162
65696.584,64910.85,1.210481761
65696.584,64910.85,1.210481761
65696.584,64910.85,1.210481761
65696.584,64910.85,1.210481761
66131.266,64934.2,1.843506196
66131.266,64934.2,1.843506196
66131.266,64934.2,1.843506196
66131.266,64934.2,1.843506196
68601.686,64957.89,5.609474076
68601.686,64957.89,5.609474076
68601.686,64957.89,5.609474076
68601.686,64957.89,5.609474076
65311.672,64972.3,0.522333364
65311.672,64972.3,0.522333364
65311.672,64972.3,0.522333364
65311.672,64972.3,0.522333364
64441.708,64992.58,0.847592141
64441.708,64992.58,0.847592141
64441.708,64992.58,0.847592141
64441.708,64992.58,0.847592141
65409.242,65010.98,0.612607286
65409.242,65010.98,0.612607286
65409.242,65010.98,0.612607286
65409.242,65010.98,0.612607286
65759.048,65011.03,1.150601675
65759.048,65011.03,1.150601675
65759.048,65011.03,1.150601675
65759.048,65011.03,1.150601675
65219.266,65031.55,0.288653738
65219.266,65031.55,0.288653738
65219.266,65031.55,0.288653738
65219.266,65031.55,0.288653738
63784.496,65043.84,1.936146451
63784.496,65043.84,1.936146451
63784.496,65043.84,1.936146451
63784.496,65043.84,1.936146451
65796.638,65055.74,1.138866455
65796.638,65055.74,1.138866455
65796.638,65055.74,1.138866455
65796.638,65055.74,1.138866455
65709.364,65064.36,0.991332275
65709.364,65064.36,0.991332275
65709.364,65064.36,0.991332275
65709.364,65064.36,0.991332275
65215.896,65076.76,0.2138029
65215.896,65076.76,0.2138029
65215.896,65076.76,0.2138029
65215.896,65076.76,0.2138029
66394.432,65082.96,2.015077372
66394.432,65082.96,2.015077372
66394.432,65082.96,2.015077372
66394.432,65082.96,2.015077372
59484.202,65084.03,8.603997017
59484.202,65084.03,8.603997017
59484.202,65084.03,8.603997017
59484.202,65084.03,8.603997017
66412.422,65085.87,2.038156669
66412.422,65085.87,2.038156669
66412.422,65085.87,2.038156669
66412.422,65085.87,2.038156669
69207.736,65092.93,6.321433065
69207.736,65092.93,6.321433065
69207.736,65092.93,6.321433065
69207.736,65092.93,6.321433065
65064.742,65099.4,0.053238586
65064.742,65099.4,0.053238586
65064.742,65099.4,0.053238586
65064.742,65099.4,0.053238586
66647.542,65109.63,2.362034618
66647.542,65109.63,2.362034618
66647.542,65109.63,2.362034618
66647.542,65109.63,2.362034618
67789.606,65109.63,4.116097726
67789.606,65109.63,4.116097726
67789.606,65109.63,4.116097726
67789.606,65109.63,4.116097726
64576.826,65110.84,0.820161435
64576.826,65110.84,0.820161435
64576.826,65110.84,0.820161435
64576.826,65110.84,0.820161435
66745.396,65124.41,2.489060553
66745.396,65124.41,2.489060553
66745.396,65124.41,2.489060553
66745.396,65124.41,2.489060553
74235.8,65125.21,13.98934453
74235.8,65125.21,13.98934453
74235.8,65125.21,13.98934453
74235.8,65125.21,13.98934453
64789.338,65128.05,0.520070845
64789.338,65128.05,0.520070845
64789.338,65128.05,0.520070845
64789.338,65128.05,0.520070845
63776.708,65129.7,2.07738098
63776.708,65129.7,2.07738098
63776.708,65129.7,2.07738098
63776.708,65129.7,2.07738098
69253.07,65147.61,6.301781447
69253.07,65147.61,6.301781447
69253.07,65147.61,6.301781447
69253.07,65147.61,6.301781447
65799.628,65148.91,0.998816404
65799.628,65148.91,0.998816404
65799.628,65148.91,0.998816404
65799.628,65148.91,0.998816404
64527.5,65149.19,0.954255916
64527.5,65149.19,0.954255916
64527.5,65149.19,0.954255916
64527.5,65149.19,0.954255916
64236.816,65173.13,1.436656487
64236.816,65173.13,1.436656487
64236.816,65173.13,1.436656487
64236.816,65173.13,1.436656487
65587.442,65182.32,0.621521296
65587.442,65182.32,0.621521296
65587.442,65182.32,0.621521296
65587.442,65182.32,0.621521296
66837.078,65187.97,2.529773515
66837.078,65187.97,2.529773515
66837.078,65187.97,2.529773515
66837.078,65187.97,2.529773515
65949.376,65188.87,1.166619394
65949.376,65188.87,1.166619394
65949.376,65188.87,1.166619394
65949.376,65188.87,1.166619394
65465.404,65197.35,0.411142477
65465.404,65197.35,0.411142477
65465.404,65197.35,0.411142477
65465.404,65197.35,0.411142477
64854.32,65197.99,0.527117477
64854.32,65197.99,0.527117477
64854.32,65197.99,0.527117477
64854.32,65197.99,0.527117477
67117.848,65200.34,2.940947854
67117.848,65200.34,2.940947854
67117.848,65200.34,2.940947854
67117.848,65200.34,2.940947854
66514.48,65217.6,1.98854297
66514.48,65217.6,1.98854297
66514.48,65217.6,1.98854297
66514.48,65217.6,1.98854297
64793.28,65224.15,0.660598873
64793.28,65224.15,0.660598873
64793.28,65224.15,0.660598873
64793.28,65224.15,0.660598873
65885.124,65227.29,1.008525726
65885.124,65227.29,1.008525726
65885.124,65227.29,1.008525726
65885.124,65227.29,1.008525726
64891.12,65229.61,0.518920778
64891.12,65229.61,0.518920778
64891.12,65229.61,0.518920778
64891.12,65229.61,0.518920778
62734.592,65274.9,3.891707226
62734.592,65274.9,3.891707226
62734.592,65274.9,3.891707226
62734.592,65274.9,3.891707226
65898.37,65278.12,0.950165231
65898.37,65278.12,0.950165231
65898.37,65278.12,0.950165231
65898.37,65278.12,0.950165231
66521.938,65278.92,1.904164468
66521.938,65278.92,1.904164468
66521.938,65278.92,1.904164468
66521.938,65278.92,1.904164468
65256.538,65282.19,0.039294025
65256.538,65282.19,0.039294025
65256.538,65282.19,0.039294025
65256.538,65282.19,0.039294025
65779.56,65298.36,0.736925093
65779.56,65298.36,0.736925093
65779.56,65298.36,0.736925093
65779.56,65298.36,0.736925093
66810.826,65305.15,2.305600707
66810.826,65305.15,2.305600707
66810.826,65305.15,2.305600707
66810.826,65305.15,2.305600707
65513.894,65319.82,0.297113495
65513.894,65319.82,0.297113495
65513.894,65319.82,0.297113495
65513.894,65319.82,0.297113495
66078.94,65321.49,1.159572447
66078.94,65321.49,1.159572447
66078.94,65321.49,1.159572447
66078.94,65321.49,1.159572447
66911.32,65338.29,2.407516328
66911.32,65338.29,2.407516328
66911.32,65338.29,2.407516328
66911.32,65338.29,2.407516328
65486.498,65354.67,0.201711676
65486.498,65354.67,0.201711676
65486.498,65354.67,0.201711676
65486.498,65354.67,0.201711676
64375.016,65367.6,1.518464805
64375.016,65367.6,1.518464805
64375.016,65367.6,1.518464805
64375.016,65367.6,1.518464805
64530.058,65368.72,1.282971427
64530.058,65368.72,1.282971427
64530.058,65368.72,1.282971427
64530.058,65368.72,1.282971427
65467.92,65372.96,0.145258835
65467.92,65372.96,0.145258835
65467.92,65372.96,0.145258835
65467.92,65372.96,0.145258835
58581.808,65376.62,10.39333633
58581.808,65376.62,10.39333633
58581.808,65376.62,10.39333633
58581.808,65376.62,10.39333633
66157.054,65379.76,1.188890874
66157.054,65379.76,1.188890874
66157.054,65379.76,1.188890874
66157.054,65379.76,1.188890874
66132.764,65385.21,1.143307485
66132.764,65385.21,1.143307485
66132.764,65385.21,1.143307485
66132.764,65385.21,1.143307485
65044.138,65394.9,0.536375161
65044.138,65394.9,0.536375161
65044.138,65394.9,0.536375161
65044.138,65394.9,0.536375161
65605.418,65395.05,0.321687957
65605.418,65395.05,0.321687957
65605.418,65395.05,0.321687957
65605.418,65395.05,0.321687957
65447.638,65397.76,0.076268667
65447.638,65397.76,0.076268667
65447.638,65397.76,0.076268667
65447.638,65397.76,0.076268667
65796.638,65399.05,0.607941553
65796.638,65399.05,0.607941553
65796.638,65399.05,0.607941553
65796.638,65399.05,0.607941553
64587.732,65402.5,1.245775009
64587.732,65402.5,1.245775009
64587.732,65402.5,1.245775009
64587.732,65402.5,1.245775009
67066.868,65411.01,2.531466797
67066.868,65411.01,2.531466797
67066.868,65411.01,2.531466797
67066.868,65411.01,2.531466797
68525.13,65412.51,4.758447581
68525.13,65412.51,4.758447581
68525.13,65412.51,4.758447581
68525.13,65412.51,4.758447581
66132.764,65415.32,1.096752259
66132.764,65415.32,1.096752259
66132.764,65415.32,1.096752259
66132.764,65415.32,1.096752259
65074.716,65422.23,0.531186418
65074.716,65422.23,0.531186418
65074.716,65422.23,0.531186418
65074.716,65422.23,0.531186418
65468.386,65427.34,0.062735242
65468.386,65427.34,0.062735242
65468.386,65427.34,0.062735242
65468.386,65427.34,0.062735242
61665.984,65431.26,5.754552182
61665.984,65431.26,5.754552182
61665.984,65431.26,5.754552182
61665.984,65431.26,5.754552182
65877.448,65450.64,0.652106687
65877.448,65450.64,0.652106687
65877.448,65450.64,0.652106687
65877.448,65450.64,0.652106687
65861.584,65453.2,0.623932825
65861.584,65453.2,0.623932825
65861.584,65453.2,0.623932825
65861.584,65453.2,0.623932825
65369.394,65471.65,0.156183631
65369.394,65471.65,0.156183631
65369.394,65471.65,0.156183631
65369.394,65471.65,0.156183631
64690.47,65472.28,1.194108407
64690.47,65472.28,1.194108407
64690.47,65472.28,1.194108407
64690.47,65472.28,1.194108407
64264.454,65485.71,1.864919843
64264.454,65485.71,1.864919843
64264.454,65485.71,1.864919843
64264.454,65485.71,1.864919843
66801.016,65487.6,2.005594952
66801.016,65487.6,2.005594952
66801.016,65487.6,2.005594952
66801.016,65487.6,2.005594952
65743.516,65488.25,0.389789008
65743.516,65488.25,0.389789008
65743.516,65488.25,0.389789008
65743.516,65488.25,0.389789008
64889.904,65490.38,0.916891916
64889.904,65490.38,0.916891916
64889.904,65490.38,0.916891916
64889.904,65490.38,0.916891916
66432.904,65496.47,1.429747283
66432.904,65496.47,1.429747283
66432.904,65496.47,1.429747283
66432.904,65496.47,1.429747283
64818.054,65503.03,1.045716511
64818.054,65503.03,1.045716511
64818.054,65503.03,1.045716511
64818.054,65503.03,1.045716511
65278.044,65505.43,0.347125422
65278.044,65505.43,0.347125422
65278.044,65505.43,0.347125422
65278.044,65505.43,0.347125422
68597.616,65515.98,4.703640242
68597.616,65515.98,4.703640242
68597.616,65515.98,4.703640242
68597.616,65515.98,4.703640242
65572.168,65515.98,0.085762283
65572.168,65515.98,0.085762283
65572.168,65515.98,0.085762283
65572.168,65515.98,0.085762283
67394.78,65518.39,2.863913475
67394.78,65518.39,2.863913475
67394.78,65518.39,2.863913475
67394.78,65518.39,2.863913475
66326.688,65523.81,1.22532252
66326.688,65523.81,1.22532252
66326.688,65523.81,1.22532252
66326.688,65523.81,1.22532252
66708.08,65525.9,1.804141568
66708.08,65525.9,1.804141568
66708.08,65525.9,1.804141568
66708.08,65525.9,1.804141568
65304.326,65531.07,0.346009916
65304.326,65531.07,0.346009916
65304.326,65531.07,0.346009916
65304.326,65531.07,0.346009916
65384.8,65543.11,0.241535685
65384.8,65543.11,0.241535685
65384.8,65543.11,0.241535685
65384.8,65543.11,0.241535685
65126.386,65547.07,0.641804432
65126.386,65547.07,0.641804432
65126.386,65547.07,0.641804432
65126.386,65547.07,0.641804432
66329.646,65552.15,1.186072463
66329.646,65552.15,1.186072463
66329.646,65552.15,1.186072463
66329.646,65552.15,1.186072463
64925.704,65557.66,0.963969733
64925.704,65557.66,0.963969733
64925.704,65557.66,0.963969733
64925.704,65557.66,0.963969733
65130.458,65566.78,0.665461992
65130.458,65566.78,0.665461992
65130.458,65566.78,0.665461992
65130.458,65566.78,0.665461992
65409.242,65584.5,0.267224725
65409.242,65584.5,0.267224725
65409.242,65584.5,0.267224725
65409.242,65584.5,0.267224725
66374.448,65585.16,1.203455172
66374.448,65585.16,1.203455172
66374.448,65585.16,1.203455172
66374.448,65585.16,1.203455172
65426.624,65586.14,0.243216021
65426.624,65586.14,0.243216021
65426.624,65586.14,0.243216021
65426.624,65586.14,0.243216021
65058.978,65592.55,0.813464334
65058.978,65592.55,0.813464334
65058.978,65592.55,0.813464334
65058.978,65592.55,0.813464334
67364.034,65595.36,2.696340107
67364.034,65595.36,2.696340107
67364.034,65595.36,2.696340107
67364.034,65595.36,2.696340107
55427.402,65597.43,15.50369885
55427.402,65597.43,15.50369885
55427.402,65597.43,15.50369885
55427.402,65597.43,15.50369885
65189.748,65605.78,0.634139248
65189.748,65605.78,0.634139248
65189.748,65605.78,0.634139248
65189.748,65605.78,0.634139248
65326.864,65619.48,0.445928557
65326.864,65619.48,0.445928557
65326.864,65619.48,0.445928557
65326.864,65619.48,0.445928557
64296.638,65622.48,2.02040825
64296.638,65622.48,2.02040825
64296.638,65622.48,2.02040825
64296.638,65622.48,2.02040825
67714.768,65623.52,3.186735488
67714.768,65623.52,3.186735488
67714.768,65623.52,3.186735488
67714.768,65623.52,3.186735488
64934.048,65626.93,1.05578914
64934.048,65626.93,1.05578914
64934.048,65626.93,1.05578914
64934.048,65626.93,1.05578914
66095.436,65628.53,0.711437541
66095.436,65628.53,0.711437541
66095.436,65628.53,0.711437541
66095.436,65628.53,0.711437541
66051.468,65633.34,0.637066467
66051.468,65633.34,0.637066467
66051.468,65633.34,0.637066467
66051.468,65633.34,0.637066467
66137.02,65637.29,0.76135075
66137.02,65637.29,0.76135075
66137.02,65637.29,0.76135075
66137.02,65637.29,0.76135075
64789.338,65640.79,1.297138563
64789.338,65640.79,1.297138563
64789.338,65640.79,1.297138563
64789.338,65640.79,1.297138563
76061.724,65644.86,15.86851431
76061.724,65644.86,15.86851431
76061.724,65644.86,15.86851431
76061.724,65644.86,15.86851431
64906.35,65679.17,1.176659206
64906.35,65679.17,1.176659206
64906.35,65679.17,1.176659206
64906.35,65679.17,1.176659206
63534.474,65685.49,3.274720186
63534.474,65685.49,3.274720186
63534.474,65685.49,3.274720186
63534.474,65685.49,3.274720186
64845.078,65689.33,1.28521938
64845.078,65689.33,1.28521938
64845.078,65689.33,1.28521938
64845.078,65689.33,1.28521938
65241.474,65691.7,0.685362078
65241.474,65691.7,0.685362078
65241.474,65691.7,0.685362078
65241.474,65691.7,0.685362078
67548.776,65691.88,2.826675078
67548.776,65691.88,2.826675078
67548.776,65691.88,2.826675078
67548.776,65691.88,2.826675078
64529.074,65698.41,1.779854337
64529.074,65698.41,1.779854337
64529.074,65698.41,1.779854337
64529.074,65698.41,1.779854337
66702.408,65702.87,1.521300363
66702.408,65702.87,1.521300363
66702.408,65702.87,1.521300363
66702.408,65702.87,1.521300363
65571.894,65704.54,0.201882549
65571.894,65704.54,0.201882549
65571.894,65704.54,0.201882549
65571.894,65704.54,0.201882549
65992.76,65709.28,0.431415471
65992.76,65709.28,0.431415471
65992.76,65709.28,0.431415471
65992.76,65709.28,0.431415471
65074.716,65734.96,1.004403136
65074.716,65734.96,1.004403136
65074.716,65734.96,1.004403136
65074.716,65734.96,1.004403136
65815.57,65735.81,0.121334171
65815.57,65735.81,0.121334171
65815.57,65735.81,0.121334171
65815.57,65735.81,0.121334171
65468.386,65736.66,0.408104093
65468.386,65736.66,0.408104093
65468.386,65736.66,0.408104093
65468.386,65736.66,0.408104093
65278.044,65759.99,0.732886364
65278.044,65759.99,0.732886364
65278.044,65759.99,0.732886364
65278.044,65759.99,0.732886364
66589.094,65765.47,1.252365413
66589.094,65765.47,1.252365413
66589.094,65765.47,1.252365413
66589.094,65765.47,1.252365413
64722.132,65774.83,1.600457196
64722.132,65774.83,1.600457196
64722.132,65774.83,1.600457196
64722.132,65774.83,1.600457196
64516.94,65792.54,1.938821635
64516.94,65792.54,1.938821635
64516.94,65792.54,1.938821635
64516.94,65792.54,1.938821635
66964.128,65799.74,1.769593618
66964.128,65799.74,1.769593618
66964.128,65799.74,1.769593618
66964.128,65799.74,1.769593618
66802.236,65805.7,1.514361218
66802.236,65805.7,1.514361218
66802.236,65805.7,1.514361218
66802.236,65805.7,1.514361218
65563.17,65806.31,0.369478246
65563.17,65806.31,0.369478246
65563.17,65806.31,0.369478246
65563.17,65806.31,0.369478246
66049.314,65807.11,0.368051416
66049.314,65807.11,0.368051416
66049.314,65807.11,0.368051416
66049.314,65807.11,0.368051416
64756.074,65808.62,1.599404455
64756.074,65808.62,1.599404455
64756.074,65808.62,1.599404455
64756.074,65808.62,1.599404455
69457.844,65809.22,5.544244408
69457.844,65809.22,5.544244408
69457.844,65809.22,5.544244408
69457.844,65809.22,5.544244408
64709.618,65810.19,1.672342839
64709.618,65810.19,1.672342839
64709.618,65810.19,1.672342839
64709.618,65810.19,1.672342839
65834.75,65834.75,0
65834.75,65834.75,0
65834.75,65834.75,0
65834.75,65834.75,0
65834.75,65834.75,0
65834.75,65834.75,0
65834.75,65834.75,0
65834.75,65834.75,0
65074.716,65835.13,1.155027718
65074.716,65835.13,1.155027718
65074.716,65835.13,1.155027718
65074.716,65835.13,1.155027718
65249.988,65840.4,0.896732098
65249.988,65840.4,0.896732098
65249.988,65840.4,0.896732098
65249.988,65840.4,0.896732098
67678.872,65849.19,2.778594543
67678.872,65849.19,2.778594543
67678.872,65849.19,2.778594543
67678.872,65849.19,2.778594543
65562.636,65851.09,0.438039826
65562.636,65851.09,0.438039826
65562.636,65851.09,0.438039826
65562.636,65851.09,0.438039826
65924.732,65860.51,0.097512151
65924.732,65860.51,0.097512151
65924.732,65860.51,0.097512151
65924.732,65860.51,0.097512151
67738.22,65871.32,2.834162121
67738.22,65871.32,2.834162121
67738.22,65871.32,2.834162121
67738.22,65871.32,2.834162121
63984.034,65872.88,2.867410686
63984.034,65872.88,2.867410686
63984.034,65872.88,2.867410686
63984.034,65872.88,2.867410686
68854.902,65877.8,4.51912784
68854.902,65877.8,4.51912784
68854.902,65877.8,4.51912784
68854.902,65877.8,4.51912784
65319.576,65879.6,0.850071949
65319.576,65879.6,0.850071949
65319.576,65879.6,0.850071949
65319.576,65879.6,0.850071949
65513.312,65879.69,0.556131943
65513.312,65879.69,0.556131943
65513.312,65879.69,0.556131943
65513.312,65879.69,0.556131943
66756.29,65891.66,1.31219945
66756.29,65891.66,1.31219945
66756.29,65891.66,1.31219945
66756.29,65891.66,1.31219945
65819.418,65901.75,0.124931432
65819.418,65901.75,0.124931432
65819.418,65901.75,0.124931432
65819.418,65901.75,0.124931432
65002.022,65905.32,1.370599521
65002.022,65905.32,1.370599521
65002.022,65905.32,1.370599521
65002.022,65905.32,1.370599521
69015.93,65907.35,4.71659079
69015.93,65907.35,4.71659079
69015.93,65907.35,4.71659079
69015.93,65907.35,4.71659079
67732.05,65907.35,2.768583474
67732.05,65907.35,2.768583474
67732.05,65907.35,2.768583474
67732.05,65907.35,2.768583474
66364.35,65909.19,0.690586548
66364.35,65909.19,0.690586548
66364.35,65909.19,0.690586548
66364.35,65909.19,0.690586548
65172.942,65909.65,1.11775438
65172.942,65909.65,1.11775438
65172.942,65909.65,1.11775438
65172.942,65909.65,1.11775438
69015.93,65917.83,4.699942337
69015.93,65917.83,4.699942337
69015.93,65917.83,4.699942337
69015.93,65917.83,4.699942337
66165.83,65924.92,0.365430857
66165.83,65924.92,0.365430857
66165.83,65924.92,0.365430857
66165.83,65924.92,0.365430857
66327.864,65964.82,0.550360025
66327.864,65964.82,0.550360025
66327.864,65964.82,0.550360025
66327.864,65964.82,0.550360025
65894.006,65994.49,0.152261196
65894.006,65994.49,0.152261196
65894.006,65994.49,0.152261196
65894.006,65994.49,0.152261196
64658.428,65997.87,2.029523074
64658.428,65997.87,2.029523074
64658.428,65997.87,2.029523074
64658.428,65997.87,2.029523074
65846.548,66007.77,0.244247003
65846.548,66007.77,0.244247003
65846.548,66007.77,0.244247003
65846.548,66007.77,0.244247003
66934.422,66016.99,1.389690745
66934.422,66016.99,1.389690745
66934.422,66016.99,1.389690745
66934.422,66016.99,1.389690745
63476.724,66021.37,3.854276274
63476.724,66021.37,3.854276274
63476.724,66021.37,3.854276274
63476.724,66021.37,3.854276274
65299.92,66039.41,1.119770755
65299.92,66039.41,1.119770755
65299.92,66039.41,1.119770755
65299.92,66039.41,1.119770755
66928.85,66046.82,1.335461722
66928.85,66046.82,1.335461722
66928.85,66046.82,1.335461722
66928.85,66046.82,1.335461722
65718.998,66047.48,0.497342215
65718.998,66047.48,0.497342215
65718.998,66047.48,0.497342215
65718.998,66047.48,0.497342215
65192.394,66052.92,1.302782678
65192.394,66052.92,1.302782678
65192.394,66052.92,1.302782678
65192.394,66052.92,1.302782678
66156.592,66058.07,0.149144533
66156.592,66058.07,0.149144533
66156.592,66058.07,0.149144533
66156.592,66058.07,0.149144533
66684.62,66059.91,0.945671891
66684.62,66059.91,0.945671891
66684.62,66059.91,0.945671891
66684.62,66059.91,0.945671891
66123.49,66072.74,0.076809286
66123.49,66072.74,0.076809286
66123.49,66072.74,0.076809286
66123.49,66072.74,0.076809286
65907.524,66079.9,0.260859959
65907.524,66079.9,0.260859959
65907.524,66079.9,0.260859959
65907.524,66079.9,0.260859959
67649.088,66080.26,2.374125041
67649.088,66080.26,2.374125041
67649.088,66080.26,2.374125041
67649.088,66080.26,2.374125041
65819.418,66082.01,0.397372901
65819.418,66082.01,0.397372901
65819.418,66082.01,0.397372901
65819.418,66082.01,0.397372901
64854.32,66092.41,1.873271076
64854.32,66092.41,1.873271076
64854.32,66092.41,1.873271076
64854.32,66092.41,1.873271076
65755.534,66102.58,0.525011278
65755.534,66102.58,0.525011278
65755.534,66102.58,0.525011278
65755.534,66102.58,0.525011278
66720.084,66122.5,0.903752883
66720.084,66122.5,0.903752883
66720.084,66122.5,0.903752883
66720.084,66122.5,0.903752883
66746.336,66139.38,0.917692304
66746.336,66139.38,0.917692304
66746.336,66139.38,0.917692304
66746.336,66139.38,0.917692304
66078.94,66141.33,0.094328312
66078.94,66141.33,0.094328312
66078.94,66141.33,0.094328312
66078.94,66141.33,0.094328312
66207.552,66148.01,0.09001329
66207.552,66148.01,0.09001329
66207.552,66148.01,0.09001329
66207.552,66148.01,0.09001329
66327.864,66159.89,0.25389099
66327.864,66159.89,0.25389099
66327.864,66159.89,0.25389099
66327.864,66159.89,0.25389099
65267.716,66162.06,1.351747512
65267.716,66162.06,1.351747512
65267.716,66162.06,1.351747512
65267.716,66162.06,1.351747512
66837.078,66163.11,1.018646191
66837.078,66163.11,1.018646191
66837.078,66163.11,1.018646191
