Prediction,Actual,% Difference
264.5466667,262.51,0.77584346
264.5466667,262.51,0.77584346
264.5466667,262.51,0.77584346
263.42,262.53,0.339008875
263.42,262.53,0.339008875
263.42,262.53,0.339008875
263.42,262.53,0.339008875
263.9733333,262.54,0.545948554
263.9733333,262.54,0.545948554
263.9733333,262.54,0.545948554
263.9733333,262.54,0.545948554
260.4033333,262.56,0.821399553
260.4033333,262.56,0.821399553
260.4033333,262.56,0.821399553
260.4033333,262.56,0.821399553
258.9966667,262.71,1.413472397
258.9966667,262.71,1.413472397
258.9966667,262.71,1.413472397
258.9966667,262.71,1.413472397
252.4466667,262.74,3.917687955
252.4466667,262.74,3.917687955
252.4466667,262.74,3.917687955
252.4466667,262.74,3.917687955
261.63,262.75,0.426260704
261.63,262.75,0.426260704
261.63,262.75,0.426260704
261.63,262.75,0.426260704
269.9766667,262.76,2.74648602
269.9766667,262.76,2.74648602
269.9766667,262.76,2.74648602
269.9766667,262.76,2.74648602
263.2033333,262.76,0.168721774
263.2033333,262.76,0.168721774
263.2033333,262.76,0.168721774
263.2033333,262.76,0.168721774
258.67,262.79,1.567791773
258.67,262.79,1.567791773
258.67,262.79,1.567791773
258.67,262.79,1.567791773
262.31,262.81,0.190251512
262.31,262.81,0.190251512
262.31,262.81,0.190251512
262.31,262.81,0.190251512
266.3433333,262.81,1.344444022
266.3433333,262.81,1.344444022
266.3433333,262.81,1.344444022
266.3433333,262.81,1.344444022
264.98,262.83,0.818019252
264.98,262.83,0.818019252
264.98,262.83,0.818019252
264.98,262.83,0.818019252
261.0133333,262.93,0.728964617
261.0133333,262.93,0.728964617
261.0133333,262.93,0.728964617
261.0133333,262.93,0.728964617
262.22,262.94,0.273826729
262.22,262.94,0.273826729
262.22,262.94,0.273826729
262.22,262.94,0.273826729
262.9566667,262.94,0.006338582
262.9566667,262.94,0.006338582
262.9566667,262.94,0.006338582
262.9566667,262.94,0.006338582
260.24,263.03,1.060715508
260.24,263.03,1.060715508
260.24,263.03,1.060715508
260.24,263.03,1.060715508
266.49,263.06,1.303885045
266.49,263.06,1.303885045
266.49,263.06,1.303885045
266.49,263.06,1.303885045
259.26,263.09,1.45577559
259.26,263.09,1.45577559
259.26,263.09,1.45577559
259.26,263.09,1.45577559
258.6566667,263.17,1.714987777
258.6566667,263.17,1.714987777
258.6566667,263.17,1.714987777
258.6566667,263.17,1.714987777
267.93,263.19,1.80098028
267.93,263.19,1.80098028
267.93,263.19,1.80098028
267.93,263.19,1.80098028
266.54,263.22,1.261302333
266.54,263.22,1.261302333
266.54,263.22,1.261302333
266.54,263.22,1.261302333
261.47,263.22,0.664843097
261.47,263.22,0.664843097
261.47,263.22,0.664843097
261.47,263.22,0.664843097
264.22,263.22,0.379910341
264.22,263.22,0.379910341
264.22,263.22,0.379910341
264.22,263.22,0.379910341
266.22,263.23,1.135888766
266.22,263.23,1.135888766
266.22,263.23,1.135888766
266.22,263.23,1.135888766
259.9666667,263.23,1.239726981
259.9666667,263.23,1.239726981
259.9666667,263.23,1.239726981
259.9666667,263.23,1.239726981
259.27,263.24,1.508129464
259.27,263.24,1.508129464
259.27,263.24,1.508129464
259.27,263.24,1.508129464
261.0133333,263.34,0.883521936
261.0133333,263.34,0.883521936
261.0133333,263.34,0.883521936
261.0133333,263.34,0.883521936
261.8466667,263.36,0.574625354
261.8466667,263.36,0.574625354
261.8466667,263.36,0.574625354
261.8466667,263.36,0.574625354
271.9633333,263.39,3.25499576
271.9633333,263.39,3.25499576
271.9633333,263.39,3.25499576
271.9633333,263.39,3.25499576
262.71,263.4,0.261958998
262.71,263.4,0.261958998
262.71,263.4,0.261958998
262.71,263.4,0.261958998
261.48,263.44,0.744002429
261.48,263.44,0.744002429
261.48,263.44,0.744002429
261.48,263.44,0.744002429
270.0766667,263.48,2.503668843
270.0766667,263.48,2.503668843
270.0766667,263.48,2.503668843
270.0766667,263.48,2.503668843
255.89,263.49,2.884359938
255.89,263.49,2.884359938
255.89,263.49,2.884359938
255.89,263.49,2.884359938
274.95,263.51,4.341391219
274.95,263.51,4.341391219
274.95,263.51,4.341391219
274.95,263.51,4.341391219
262.31,263.51,0.455390687
262.31,263.51,0.455390687
262.31,263.51,0.455390687
262.31,263.51,0.455390687
262.33,263.51,0.447800842
262.33,263.51,0.447800842
262.33,263.51,0.447800842
262.33,263.51,0.447800842
267.8933333,263.56,1.644154399
267.8933333,263.56,1.644154399
267.8933333,263.56,1.644154399
267.8933333,263.56,1.644154399
263.49,263.6,0.041729894
263.49,263.6,0.041729894
263.49,263.6,0.041729894
263.49,263.6,0.041729894
264.75,263.62,0.428647295
264.75,263.62,0.428647295
264.75,263.62,0.428647295
264.75,263.62,0.428647295
259.6366667,263.62,1.511013327
259.6366667,263.62,1.511013327
259.6366667,263.62,1.511013327
259.6366667,263.62,1.511013327
271.1166667,263.62,2.843739726
271.1166667,263.62,2.843739726
271.1166667,263.62,2.843739726
271.1166667,263.62,2.843739726
265.9166667,263.63,0.867377259
265.9166667,263.63,0.867377259
265.9166667,263.63,0.867377259
265.9166667,263.63,0.867377259
261.47,263.63,0.819330122
261.47,263.63,0.819330122
261.47,263.63,0.819330122
261.47,263.63,0.819330122
264.75,263.67,0.409602913
264.75,263.67,0.409602913
264.75,263.67,0.409602913
264.75,263.67,0.409602913
266.1133333,263.69,0.919008432
266.1133333,263.69,0.919008432
266.1133333,263.69,0.919008432
266.1133333,263.69,0.919008432
266.04,263.85,0.830017055
266.04,263.85,0.830017055
266.04,263.85,0.830017055
266.04,263.85,0.830017055
264.4566667,263.97,0.184364385
264.4566667,263.97,0.184364385
264.4566667,263.97,0.184364385
264.4566667,263.97,0.184364385
258.46,263.99,2.094776317
258.46,263.99,2.094776317
258.46,263.99,2.094776317
258.46,263.99,2.094776317
263.5066667,264.03,0.198209799
263.5066667,264.03,0.198209799
263.5066667,264.03,0.198209799
263.5066667,264.03,0.198209799
267.5766667,264.06,1.331768033
267.5766667,264.06,1.331768033
267.5766667,264.06,1.331768033
267.5766667,264.06,1.331768033
261.8966667,264.15,0.853050666
261.8966667,264.15,0.853050666
261.8966667,264.15,0.853050666
261.8966667,264.15,0.853050666
267.9,264.18,1.40813082
267.9,264.18,1.40813082
267.9,264.18,1.40813082
267.9,264.18,1.40813082
263.3066667,264.18,0.330582684
263.3066667,264.18,0.330582684
263.3066667,264.18,0.330582684
263.3066667,264.18,0.330582684
259.9166667,264.21,1.624970036
259.9166667,264.21,1.624970036
259.9166667,264.21,1.624970036
259.9166667,264.21,1.624970036
265.1033333,264.23,0.330520128
265.1033333,264.23,0.330520128
265.1033333,264.23,0.330520128
265.1033333,264.23,0.330520128
265.5333333,264.23,0.493257137
265.5333333,264.23,0.493257137
265.5333333,264.23,0.493257137
265.5333333,264.23,0.493257137
264.0433333,264.29,0.09333182
264.0433333,264.29,0.09333182
264.0433333,264.29,0.09333182
264.0433333,264.29,0.09333182
263.29,264.31,0.385910484
263.29,264.31,0.385910484
263.29,264.31,0.385910484
263.29,264.31,0.385910484
263.49,264.32,0.314013317
263.49,264.32,0.314013317
263.49,264.32,0.314013317
263.49,264.32,0.314013317
270.1166667,264.32,2.19304883
270.1166667,264.32,2.19304883
270.1166667,264.32,2.19304883
270.1166667,264.32,2.19304883
260.7633333,264.36,1.360518485
260.7633333,264.36,1.360518485
260.7633333,264.36,1.360518485
260.7633333,264.36,1.360518485
263.19,264.41,0.461404637
263.19,264.41,0.461404637
263.19,264.41,0.461404637
263.19,264.41,0.461404637
266.7466667,264.49,0.853214362
266.7466667,264.49,0.853214362
266.7466667,264.49,0.853214362
266.7466667,264.49,0.853214362
266.84,264.55,0.865620866
266.84,264.55,0.865620866
266.84,264.55,0.865620866
266.84,264.55,0.865620866
265.1733333,264.56,0.231831469
265.1733333,264.56,0.231831469
265.1733333,264.56,0.231831469
265.1733333,264.56,0.231831469
263.9733333,264.59,0.233064994
263.9733333,264.59,0.233064994
263.9733333,264.59,0.233064994
263.9733333,264.59,0.233064994
266.04,264.63,0.532819408
266.04,264.63,0.532819408
266.04,264.63,0.532819408
266.04,264.63,0.532819408
260.4833333,264.64,1.570687223
260.4833333,264.64,1.570687223
260.4833333,264.64,1.570687223
260.4833333,264.64,1.570687223
267.24,264.65,0.978651049
267.24,264.65,0.978651049
267.24,264.65,0.978651049
267.24,264.65,0.978651049
260.03,264.66,1.749414343
260.03,264.66,1.749414343
260.03,264.66,1.749414343
260.03,264.66,1.749414343
258.1,264.66,2.478651855
258.1,264.66,2.478651855
258.1,264.66,2.478651855
258.1,264.66,2.478651855
265.5133333,264.67,0.318635785
265.5133333,264.67,0.318635785
265.5133333,264.67,0.318635785
265.5133333,264.67,0.318635785
264.6033333,264.7,0.03651933
264.6033333,264.7,0.03651933
264.6033333,264.7,0.03651933
264.6033333,264.7,0.03651933
265.9433333,264.7,0.469714142
265.9433333,264.7,0.469714142
265.9433333,264.7,0.469714142
265.9433333,264.7,0.469714142
262.57,264.71,0.808431869
262.57,264.71,0.808431869
262.57,264.71,0.808431869
262.57,264.71,0.808431869
268.5966667,264.77,1.445279551
268.5966667,264.77,1.445279551
268.5966667,264.77,1.445279551
268.5966667,264.77,1.445279551
267.8766667,264.83,1.150423542
267.8766667,264.83,1.150423542
267.8766667,264.83,1.150423542
267.8766667,264.83,1.150423542
275.6466667,264.84,4.08045109
275.6466667,264.84,4.08045109
275.6466667,264.84,4.08045109
275.6466667,264.84,4.08045109
269.35,264.86,1.695235219
269.35,264.86,1.695235219
269.35,264.86,1.695235219
269.35,264.86,1.695235219
268.6666667,264.89,1.425749053
268.6666667,264.89,1.425749053
268.6666667,264.89,1.425749053
268.6666667,264.89,1.425749053
269.4066667,264.9,1.70127092
269.4066667,264.9,1.70127092
269.4066667,264.9,1.70127092
269.4066667,264.9,1.70127092
264.3433333,264.9,0.210142192
264.3433333,264.9,0.210142192
264.3433333,264.9,0.210142192
264.3433333,264.9,0.210142192
260.44,264.93,1.694787302
260.44,264.93,1.694787302
260.44,264.93,1.694787302
260.44,264.93,1.694787302
269.87,265,1.837735849
269.87,265,1.837735849
269.87,265,1.837735849
269.87,265,1.837735849
260.16,265.02,1.833823862
260.16,265.02,1.833823862
260.16,265.02,1.833823862
260.16,265.02,1.833823862
266.6233333,265.03,0.601189802
266.6233333,265.03,0.601189802
266.6233333,265.03,0.601189802
266.6233333,265.03,0.601189802
268.06,265.06,1.131819211
268.06,265.06,1.131819211
268.06,265.06,1.131819211
268.06,265.06,1.131819211
279.44,265.08,5.417232534
279.44,265.08,5.417232534
279.44,265.08,5.417232534
279.44,265.08,5.417232534
269.9833333,265.1,1.842072174
269.9833333,265.1,1.842072174
269.9833333,265.1,1.842072174
269.9833333,265.1,1.842072174
265.0833333,265.12,0.013830215
265.0833333,265.12,0.013830215
265.0833333,265.12,0.013830215
265.0833333,265.12,0.013830215
270.5533333,265.16,2.033992055
270.5533333,265.16,2.033992055
270.5533333,265.16,2.033992055
270.5533333,265.16,2.033992055
266.1533333,265.19,0.363261561
266.1533333,265.19,0.363261561
266.1533333,265.19,0.363261561
266.1533333,265.19,0.363261561
267.31,265.19,0.799426826
267.31,265.19,0.799426826
267.31,265.19,0.799426826
267.31,265.19,0.799426826
264.82,265.2,0.143288084
264.82,265.2,0.143288084
264.82,265.2,0.143288084
264.82,265.2,0.143288084
257.45,265.26,2.944281083
257.45,265.26,2.944281083
257.45,265.26,2.944281083
257.45,265.26,2.944281083
262.5233333,265.29,1.042883888
262.5233333,265.29,1.042883888
262.5233333,265.29,1.042883888
262.5233333,265.29,1.042883888
261.4366667,265.33,1.467355118
261.4366667,265.33,1.467355118
261.4366667,265.33,1.467355118
261.4366667,265.33,1.467355118
255.91,265.35,3.55756548
255.91,265.35,3.55756548
255.91,265.35,3.55756548
255.91,265.35,3.55756548
268.6466667,265.36,1.238568988
268.6466667,265.36,1.238568988
268.6466667,265.36,1.238568988
268.6466667,265.36,1.238568988
262.8166667,265.38,0.965910518
262.8166667,265.38,0.965910518
262.8166667,265.38,0.965910518
262.8166667,265.38,0.965910518
265.8066667,265.4,0.153227832
265.8066667,265.4,0.153227832
265.8066667,265.4,0.153227832
265.8066667,265.4,0.153227832
266.21,265.45,0.286306272
266.21,265.45,0.286306272
266.21,265.45,0.286306272
266.21,265.45,0.286306272
254.9066667,265.49,3.986339724
254.9066667,265.49,3.986339724
254.9066667,265.49,3.986339724
254.9066667,265.49,3.986339724
267.03,265.51,0.572483146
267.03,265.51,0.572483146
267.03,265.51,0.572483146
267.03,265.51,0.572483146
260.03,265.57,2.086079
260.03,265.57,2.086079
260.03,265.57,2.086079
260.03,265.57,2.086079
271.1166667,265.61,2.073215115
271.1166667,265.61,2.073215115
271.1166667,265.61,2.073215115
271.1166667,265.61,2.073215115
256.6166667,265.71,3.42227742
256.6166667,265.71,3.42227742
256.6166667,265.71,3.42227742
256.6166667,265.71,3.42227742
259.5033333,265.77,2.357928535
259.5033333,265.77,2.357928535
259.5033333,265.77,2.357928535
259.5033333,265.77,2.357928535
263.78,265.78,0.752502069
263.78,265.78,0.752502069
263.78,265.78,0.752502069
263.78,265.78,0.752502069
270.92,265.85,1.907090465
270.92,265.85,1.907090465
270.92,265.85,1.907090465
270.92,265.85,1.907090465
265.3233333,265.88,0.209367635
265.3233333,265.88,0.209367635
265.3233333,265.88,0.209367635
265.3233333,265.88,0.209367635
259.5766667,265.98,2.407449182
259.5766667,265.98,2.407449182
259.5766667,265.98,2.407449182
259.5766667,265.98,2.407449182
264.2166667,265.98,0.662957115
264.2166667,265.98,0.662957115
264.2166667,265.98,0.662957115
264.2166667,265.98,0.662957115
271.6033333,266,2.106516291
271.6033333,266,2.106516291
271.6033333,266,2.106516291
271.6033333,266,2.106516291
263.0833333,266.02,1.103927023
263.0833333,266.02,1.103927023
263.0833333,266.02,1.103927023
263.0833333,266.02,1.103927023
279.7733333,266.03,5.166084026
279.7733333,266.03,5.166084026
279.7733333,266.03,5.166084026
279.7733333,266.03,5.166084026
259.8833333,266.04,2.314188343
259.8833333,266.04,2.314188343
259.8833333,266.04,2.314188343
259.8833333,266.04,2.314188343
264.8933333,266.12,0.460944937
264.8933333,266.12,0.460944937
264.8933333,266.12,0.460944937
264.8933333,266.12,0.460944937
270.0133333,266.13,1.459186613
270.0133333,266.13,1.459186613
270.0133333,266.13,1.459186613
270.0133333,266.13,1.459186613
265.0366667,266.14,0.414568773
265.0366667,266.14,0.414568773
265.0366667,266.14,0.414568773
265.0366667,266.14,0.414568773
270.51,266.14,1.641992936
270.51,266.14,1.641992936
270.51,266.14,1.641992936
270.51,266.14,1.641992936
273.1966667,266.15,2.647629783
273.1966667,266.15,2.647629783
273.1966667,266.15,2.647629783
273.1966667,266.15,2.647629783
264.8833333,266.16,0.479661357
264.8833333,266.16,0.479661357
264.8833333,266.16,0.479661357
264.8833333,266.16,0.479661357
269.1633333,266.16,1.128393949
269.1633333,266.16,1.128393949
269.1633333,266.16,1.128393949
269.1633333,266.16,1.128393949
270.7233333,266.21,1.695403378
270.7233333,266.21,1.695403378
270.7233333,266.21,1.695403378
270.7233333,266.21,1.695403378
267.64,266.21,0.537169903
267.64,266.21,0.537169903
267.64,266.21,0.537169903
267.64,266.21,0.537169903
262.4866667,266.3,1.431968957
262.4866667,266.3,1.431968957
262.4866667,266.3,1.431968957
262.4866667,266.3,1.431968957
233.93,266.34,12.1686566
233.93,266.34,12.1686566
233.93,266.34,12.1686566
233.93,266.34,12.1686566
266.2066667,266.36,0.057566201
266.2066667,266.36,0.057566201
266.2066667,266.36,0.057566201
266.2066667,266.36,0.057566201
259.1566667,266.37,2.708012664
259.1566667,266.37,2.708012664
259.1566667,266.37,2.708012664
259.1566667,266.37,2.708012664
244.1766667,266.38,8.335210351
244.1766667,266.38,8.335210351
244.1766667,266.38,8.335210351
244.1766667,266.38,8.335210351
267.75,266.39,0.510529675
267.75,266.39,0.510529675
267.75,266.39,0.510529675
267.75,266.39,0.510529675
276.23,266.4,3.68993994
276.23,266.4,3.68993994
276.23,266.4,3.68993994
276.23,266.4,3.68993994
271.82,266.43,2.023045453
271.82,266.43,2.023045453
271.82,266.43,2.023045453
271.82,266.43,2.023045453
267.7633333,266.46,0.489129075
267.7633333,266.46,0.489129075
267.7633333,266.46,0.489129075
267.7633333,266.46,0.489129075
269.2,266.47,1.024505573
269.2,266.47,1.024505573
269.2,266.47,1.024505573
269.2,266.47,1.024505573
263.3333333,266.5,1.188242652
263.3333333,266.5,1.188242652
263.3333333,266.5,1.188242652
263.3333333,266.5,1.188242652
262.8166667,266.5,1.382113821
262.8166667,266.5,1.382113821
262.8166667,266.5,1.382113821
262.8166667,266.5,1.382113821
264.58,266.57,0.746520614
264.58,266.57,0.746520614
264.58,266.57,0.746520614
264.58,266.57,0.746520614
265.8833333,266.59,0.265076209
265.8833333,266.59,0.265076209
265.8833333,266.59,0.265076209
265.8833333,266.59,0.265076209
263.46,266.59,1.17408755
263.46,266.59,1.17408755
263.46,266.59,1.17408755
263.46,266.59,1.17408755
278.7566667,266.6,4.559889972
278.7566667,266.6,4.559889972
278.7566667,266.6,4.559889972
278.7566667,266.6,4.559889972
263.2966667,266.65,1.257578599
263.2966667,266.65,1.257578599
263.2966667,266.65,1.257578599
263.2966667,266.65,1.257578599
267.4833333,266.66,0.308757719
267.4833333,266.66,0.308757719
267.4833333,266.66,0.308757719
267.4833333,266.66,0.308757719
268.6566667,266.68,0.741212939
268.6566667,266.68,0.741212939
268.6566667,266.68,0.741212939
268.6566667,266.68,0.741212939
266.6966667,266.69,0.002499781
266.6966667,266.69,0.002499781
266.6966667,266.69,0.002499781
266.6966667,266.69,0.002499781
280.53,266.7,5.1856018
280.53,266.7,5.1856018
280.53,266.7,5.1856018
280.53,266.7,5.1856018
269.95,266.72,1.211007798
269.95,266.72,1.211007798
269.95,266.72,1.211007798
269.95,266.72,1.211007798
270.37,266.74,1.360875759
270.37,266.74,1.360875759
270.37,266.74,1.360875759
270.37,266.74,1.360875759
267.51,266.76,0.281151597
267.51,266.76,0.281151597
267.51,266.76,0.281151597
267.51,266.76,0.281151597
267.0366667,266.76,0.1037137
267.0366667,266.76,0.1037137
267.0366667,266.76,0.1037137
267.0366667,266.76,0.1037137
262.1966667,266.77,1.714335695
262.1966667,266.77,1.714335695
262.1966667,266.77,1.714335695
262.1966667,266.77,1.714335695
269.0933333,266.78,0.867131469
269.0933333,266.78,0.867131469
269.0933333,266.78,0.867131469
269.0933333,266.78,0.867131469
268.4033333,266.82,0.59340879
268.4033333,266.82,0.59340879
268.4033333,266.82,0.59340879
268.4033333,266.82,0.59340879
268.5233333,266.85,0.62706889
268.5233333,266.85,0.62706889
268.5233333,266.85,0.62706889
268.5233333,266.85,0.62706889
271.9333333,266.88,1.893485212
271.9333333,266.88,1.893485212
271.9333333,266.88,1.893485212
271.9333333,266.88,1.893485212
270.51,266.92,1.344972276
270.51,266.92,1.344972276
270.51,266.92,1.344972276
270.51,266.92,1.344972276
264.75,266.95,0.824124368
264.75,266.95,0.824124368
264.75,266.95,0.824124368
264.75,266.95,0.824124368
268.8266667,266.96,0.699230846
268.8266667,266.96,0.699230846
268.8266667,266.96,0.699230846
268.8266667,266.96,0.699230846
277.6466667,267.03,3.975832928
277.6466667,267.03,3.975832928
277.6466667,267.03,3.975832928
277.6466667,267.03,3.975832928
272.5666667,267.06,2.061958611
272.5666667,267.06,2.061958611
272.5666667,267.06,2.061958611
272.5666667,267.06,2.061958611
268.3666667,267.08,0.481753282
268.3666667,267.08,0.481753282
268.3666667,267.08,0.481753282
268.3666667,267.08,0.481753282
275.9466667,267.09,3.315985872
275.9466667,267.09,3.315985872
275.9466667,267.09,3.315985872
275.9466667,267.09,3.315985872
268.3666667,267.14,0.459184947
268.3666667,267.14,0.459184947
268.3666667,267.14,0.459184947
268.3666667,267.14,0.459184947
276.6666667,267.15,3.562293343
276.6666667,267.15,3.562293343
276.6666667,267.15,3.562293343
276.6666667,267.15,3.562293343
264.3766667,267.15,1.03811841
264.3766667,267.15,1.03811841
264.3766667,267.15,1.03811841
264.3766667,267.15,1.03811841
264.58,267.17,0.969420219
264.58,267.17,0.969420219
264.58,267.17,0.969420219
264.58,267.17,0.969420219
272.2266667,267.2,1.881237525
272.2266667,267.2,1.881237525
272.2266667,267.2,1.881237525
272.2266667,267.2,1.881237525
262.97,267.23,1.594132395
262.97,267.23,1.594132395
262.97,267.23,1.594132395
262.97,267.23,1.594132395
262.4466667,267.24,1.793643666
262.4466667,267.24,1.793643666
262.4466667,267.24,1.793643666
262.4466667,267.24,1.793643666
275.09,267.28,2.922029333
275.09,267.28,2.922029333
275.09,267.28,2.922029333
275.09,267.28,2.922029333
264.12,267.28,1.182280754
264.12,267.28,1.182280754
264.12,267.28,1.182280754
264.12,267.28,1.182280754
273.0333333,267.29,2.14872735
273.0333333,267.29,2.14872735
273.0333333,267.29,2.14872735
273.0333333,267.29,2.14872735
256.83,267.29,3.913352538
256.83,267.29,3.913352538
256.83,267.29,3.913352538
256.83,267.29,3.913352538
261.54,267.3,2.154882155
261.54,267.3,2.154882155
261.54,267.3,2.154882155
261.54,267.3,2.154882155
267.43,267.32,0.041149184
267.43,267.32,0.041149184
267.43,267.32,0.041149184
267.43,267.32,0.041149184
269.7,267.33,0.88654472
269.7,267.33,0.88654472
269.7,267.33,0.88654472
269.7,267.33,0.88654472
266.7633333,267.37,0.226901547
266.7633333,267.37,0.226901547
266.7633333,267.37,0.226901547
266.7633333,267.37,0.226901547
272.3233333,267.41,1.837378308
272.3233333,267.41,1.837378308
272.3233333,267.41,1.837378308
272.3233333,267.41,1.837378308
270.7466667,267.46,1.228844189
270.7466667,267.46,1.228844189
270.7466667,267.46,1.228844189
270.7466667,267.46,1.228844189
266.68,267.47,0.295360227
266.68,267.47,0.295360227
266.68,267.47,0.295360227
266.68,267.47,0.295360227
260.24,267.47,2.70310689
260.24,267.47,2.70310689
260.24,267.47,2.70310689
260.24,267.47,2.70310689
265.8833333,267.49,0.600645507
265.8833333,267.49,0.600645507
265.8833333,267.49,0.600645507
265.8833333,267.49,0.600645507
268.8,267.51,0.482224964
268.8,267.51,0.482224964
268.8,267.51,0.482224964
268.8,267.51,0.482224964
263.0566667,267.57,1.686786012
263.0566667,267.57,1.686786012
263.0566667,267.57,1.686786012
263.0566667,267.57,1.686786012
270.59,267.58,1.124897227
270.59,267.58,1.124897227
270.59,267.58,1.124897227
270.59,267.58,1.124897227
266.0566667,267.62,0.584161622
266.0566667,267.62,0.584161622
266.0566667,267.62,0.584161622
266.0566667,267.62,0.584161622
267.9,267.66,0.089665994
267.9,267.66,0.089665994
267.9,267.66,0.089665994
267.9,267.66,0.089665994
260.8366667,267.66,2.549254029
260.8366667,267.66,2.549254029
260.8366667,267.66,2.549254029
260.8366667,267.66,2.549254029
243.04,267.68,9.205020921
243.04,267.68,9.205020921
243.04,267.68,9.205020921
243.04,267.68,9.205020921
260.5833333,267.71,2.662084594
260.5833333,267.71,2.662084594
260.5833333,267.71,2.662084594
260.5833333,267.71,2.662084594
271.4133333,267.76,1.364405936
271.4133333,267.76,1.364405936
271.4133333,267.76,1.364405936
271.4133333,267.76,1.364405936
266.8033333,267.81,0.375888379
266.8033333,267.81,0.375888379
266.8033333,267.81,0.375888379
266.8033333,267.81,0.375888379
271.7,267.82,1.448734224
271.7,267.82,1.448734224
271.7,267.82,1.448734224
271.7,267.82,1.448734224
258.1766667,267.82,3.600677072
258.1766667,267.82,3.600677072
258.1766667,267.82,3.600677072
258.1766667,267.82,3.600677072
268.0633333,267.84,0.083383114
268.0633333,267.84,0.083383114
268.0633333,267.84,0.083383114
268.0633333,267.84,0.083383114
267.0366667,267.86,0.307374499
267.0366667,267.86,0.307374499
267.0366667,267.86,0.307374499
267.0366667,267.86,0.307374499
269.93,267.87,0.769029753
269.93,267.87,0.769029753
269.93,267.87,0.769029753
269.93,267.87,0.769029753
249.9,267.9,6.718924972
249.9,267.9,6.718924972
249.9,267.9,6.718924972
249.9,267.9,6.718924972
270.5533333,267.9,0.990419311
270.5533333,267.9,0.990419311
270.5533333,267.9,0.990419311
270.5533333,267.9,0.990419311
264.59,267.93,1.24659426
264.59,267.93,1.24659426
264.59,267.93,1.24659426
264.59,267.93,1.24659426
263.7566667,267.96,1.568642086
263.7566667,267.96,1.568642086
263.7566667,267.96,1.568642086
263.7566667,267.96,1.568642086
269.2466667,267.98,0.47267209
269.2466667,267.98,0.47267209
269.2466667,267.98,0.47267209
269.2466667,267.98,0.47267209
266.1433333,268,0.69278607
266.1433333,268,0.69278607
266.1433333,268,0.69278607
266.1433333,268,0.69278607
264.22,268.05,1.428837903
264.22,268.05,1.428837903
264.22,268.05,1.428837903
264.22,268.05,1.428837903
262.8166667,268.05,1.95237207
262.8166667,268.05,1.95237207
262.8166667,268.05,1.95237207
262.8166667,268.05,1.95237207
267.2066667,268.09,0.32949134
267.2066667,268.09,0.32949134
267.2066667,268.09,0.32949134
267.2066667,268.09,0.32949134
272.2066667,268.09,1.535553981
272.2066667,268.09,1.535553981
272.2066667,268.09,1.535553981
272.2066667,268.09,1.535553981
272.6333333,268.1,1.690911351
272.6333333,268.1,1.690911351
272.6333333,268.1,1.690911351
272.6333333,268.1,1.690911351
263.5333333,268.16,1.725338107
263.5333333,268.16,1.725338107
263.5333333,268.16,1.725338107
263.5333333,268.16,1.725338107
258.9366667,268.22,3.461089156
258.9366667,268.22,3.461089156
258.9366667,268.22,3.461089156
258.9366667,268.22,3.461089156
256.1533333,268.23,4.502354944
256.1533333,268.23,4.502354944
256.1533333,268.23,4.502354944
256.1533333,268.23,4.502354944
267.5666667,268.26,0.258455727
267.5666667,268.26,0.258455727
267.5666667,268.26,0.258455727
267.5666667,268.26,0.258455727
277.73,268.3,3.514722326
277.73,268.3,3.514722326
277.73,268.3,3.514722326
277.73,268.3,3.514722326
270.32,268.31,0.749133465
270.32,268.31,0.749133465
270.32,268.31,0.749133465
270.32,268.31,0.749133465
280.74,268.34,4.621003205
280.74,268.34,4.621003205
280.74,268.34,4.621003205
280.74,268.34,4.621003205
268.3766667,268.35,0.009937271
268.3766667,268.35,0.009937271
268.3766667,268.35,0.009937271
268.3766667,268.35,0.009937271
271.1166667,268.41,1.008407536
271.1166667,268.41,1.008407536
271.1166667,268.41,1.008407536
271.1166667,268.41,1.008407536
263.6166667,268.42,1.789484142
263.6166667,268.42,1.789484142
263.6166667,268.42,1.789484142
263.6166667,268.42,1.789484142
270.02,268.46,0.581092155
270.02,268.46,0.581092155
270.02,268.46,0.581092155
270.02,268.46,0.581092155
267.6966667,268.48,0.291765991
267.6966667,268.48,0.291765991
267.6966667,268.48,0.291765991
267.6966667,268.48,0.291765991
263.9833333,268.5,1.682184978
263.9833333,268.5,1.682184978
263.9833333,268.5,1.682184978
263.9833333,268.5,1.682184978
265.2466667,268.57,1.23741793
265.2466667,268.57,1.23741793
265.2466667,268.57,1.23741793
265.2466667,268.57,1.23741793
267.7566667,268.59,0.310262234
267.7566667,268.59,0.310262234
267.7566667,268.59,0.310262234
267.7566667,268.59,0.310262234
266.84,268.63,0.666344042
266.84,268.63,0.666344042
266.84,268.63,0.666344042
266.84,268.63,0.666344042
263.42,268.67,1.954070049
263.42,268.67,1.954070049
263.42,268.67,1.954070049
263.42,268.67,1.954070049
270.9866667,268.7,0.851011041
270.9866667,268.7,0.851011041
270.9866667,268.7,0.851011041
270.9866667,268.7,0.851011041
282.6766667,268.71,5.197672832
282.6766667,268.71,5.197672832
282.6766667,268.71,5.197672832
282.6766667,268.71,5.197672832
275.19,268.71,2.411521715
275.19,268.71,2.411521715
275.19,268.71,2.411521715
275.19,268.71,2.411521715
264.3866667,268.72,1.61258311
264.3866667,268.72,1.61258311
264.3866667,268.72,1.61258311
