Prediction,Actual,Error %,,Average Error %
66049.61,66535.8,0.730719402,,
66049.61,66535.8,0.730719402,,
68232.22,66539.4,2.544086661,,
68232.22,66539.4,2.544086661,,
68232.22,66539.4,2.544086661,,
68232.22,66539.4,2.544086661,,
67923.2,66540.59,2.077844516,,
67923.2,66540.59,2.077844516,,
67923.2,66540.59,2.077844516,,
67923.2,66540.59,2.077844516,,
66289.87,66541.16,0.377645956,,
66289.87,66541.16,0.377645956,,
66289.87,66541.16,0.377645956,,
66289.87,66541.16,0.377645956,,
66494.83,66553.08,0.087524124,,
66494.83,66553.08,0.087524124,,
66494.83,66553.08,0.087524124,,
66494.83,66553.08,0.087524124,,
68049.01,66554.42,2.245666028,,
68049.01,66554.42,2.245666028,,
68049.01,66554.42,2.245666028,,
68049.01,66554.42,2.245666028,,
66137.84,66575.2,0.656941323,,
66137.84,66575.2,0.656941323,,
66137.84,66575.2,0.656941323,,
66137.84,66575.2,0.656941323,,
58483.39,66586.74,12.16961515,,
58483.39,66586.74,12.16961515,,
58483.39,66586.74,12.16961515,,
58483.39,66586.74,12.16961515,,
66584.66,66592.17,0.011277602,,
66584.66,66592.17,0.011277602,,
66584.66,66592.17,0.011277602,,
66584.66,66592.17,0.011277602,,
64719.66,66594.87,2.815847527,,
64719.66,66594.87,2.815847527,,
64719.66,66594.87,2.815847527,,
64719.66,66594.87,2.815847527,,
59562.61,66595.91,10.56115909,,
59562.61,66595.91,10.56115909,,
59562.61,66595.91,10.56115909,,
59562.61,66595.91,10.56115909,,
67415.7,66599.09,1.226157895,,
67415.7,66599.09,1.226157895,,
67415.7,66599.09,1.226157895,,
67415.7,66599.09,1.226157895,,
68763.01,66600.58,3.246863616,,
68763.01,66600.58,3.246863616,,
68763.01,66600.58,3.246863616,,
68763.01,66600.58,3.246863616,,
69137.73,66607.64,3.79849819,,
69137.73,66607.64,3.79849819,,
69137.73,66607.64,3.79849819,,
69137.73,66607.64,3.79849819,,
66754.5,66616.88,0.206584277,,
66754.5,66616.88,0.206584277,,
66754.5,66616.88,0.206584277,,
66754.5,66616.88,0.206584277,,
67156.61,66619.69,0.805947911,,
67156.61,66619.69,0.805947911,,
67156.61,66619.69,0.805947911,,
67156.61,66619.69,0.805947911,,
64830.82,66625.89,2.69425294,,
64830.82,66625.89,2.69425294,,
64830.82,66625.89,2.69425294,,
64830.82,66625.89,2.69425294,,
64719.66,66626.7,2.862275934,,
64719.66,66626.7,2.862275934,,
64719.66,66626.7,2.862275934,,
64719.66,66626.7,2.862275934,,
66147.16,66643.56,0.744858168,,
66147.16,66643.56,0.744858168,,
66147.16,66643.56,0.744858168,,
66147.16,66643.56,0.744858168,,
65238.18,66647.98,2.115292917,,
65238.18,66647.98,2.115292917,,
65238.18,66647.98,2.115292917,,
65238.18,66647.98,2.115292917,,
67119.71,66649.79,0.705058486,,
67119.71,66649.79,0.705058486,,
67119.71,66649.79,0.705058486,,
67119.71,66649.79,0.705058486,,
69003.64,66650.24,3.530970031,,
69003.64,66650.24,3.530970031,,
69003.64,66650.24,3.530970031,,
69003.64,66650.24,3.530970031,,
61841.34,66658.01,7.225943289,,
61841.34,66658.01,7.225943289,,
61841.34,66658.01,7.225943289,,
61841.34,66658.01,7.225943289,,
65690.92,66663.48,1.458909736,,
65690.92,66663.48,1.458909736,,
65690.92,66663.48,1.458909736,,
65690.92,66663.48,1.458909736,,
67135.75,66666.64,0.703665281,,
67135.75,66666.64,0.703665281,,
67135.75,66666.64,0.703665281,,
67135.75,66666.64,0.703665281,,
67592.02,66671.85,1.380147694,,
67592.02,66671.85,1.380147694,,
67592.02,66671.85,1.380147694,,
67592.02,66671.85,1.380147694,,
67318.1,66672.92,0.967679232,,
67318.1,66672.92,0.967679232,,
67318.1,66672.92,0.967679232,,
67318.1,66672.92,0.967679232,,
70884.23,66676.89,6.310042355,,
70884.23,66676.89,6.310042355,,
70884.23,66676.89,6.310042355,,
70884.23,66676.89,6.310042355,,
68159.05,66680.95,2.216675077,,
68159.05,66680.95,2.216675077,,
68159.05,66680.95,2.216675077,,
68159.05,66680.95,2.216675077,,
67556.89,66686.35,1.305424573,,
67556.89,66686.35,1.305424573,,
67556.89,66686.35,1.305424573,,
67556.89,66686.35,1.305424573,,
66690.67,66690.67,0,,
66690.67,66690.67,0,,
66690.67,66690.67,0,,
66690.67,66690.67,0,,
66182.09,66691.65,0.764053671,,
66182.09,66691.65,0.764053671,,
66182.09,66691.65,0.764053671,,
66182.09,66691.65,0.764053671,,
66198.14,66693.33,0.742488042,,
66198.14,66693.33,0.742488042,,
66198.14,66693.33,0.742488042,,
66198.14,66693.33,0.742488042,,
66926.09,66696.22,0.344652216,,
66926.09,66696.22,0.344652216,,
66926.09,66696.22,0.344652216,,
66926.09,66696.22,0.344652216,,
67179.35,66705.23,0.710768856,,
67179.35,66705.23,0.710768856,,
67179.35,66705.23,0.710768856,,
67179.35,66705.23,0.710768856,,
66417.68,66713.71,0.443731881,,
66417.68,66713.71,0.443731881,,
66417.68,66713.71,0.443731881,,
66417.68,66713.71,0.443731881,,
67415.7,66720.9,1.041352859,,
67415.7,66720.9,1.041352859,,
67415.7,66720.9,1.041352859,,
67415.7,66720.9,1.041352859,,
68679.58,66732.12,2.918324789,,
68679.58,66732.12,2.918324789,,
68679.58,66732.12,2.918324789,,
68679.58,66732.12,2.918324789,,
66189.57,66739.52,0.824024506,,
66189.57,66739.52,0.824024506,,
66189.57,66739.52,0.824024506,,
66189.57,66739.52,0.824024506,,
67460.04,66740.98,1.077389034,,
67460.04,66740.98,1.077389034,,
67460.04,66740.98,1.077389034,,
67460.04,66740.98,1.077389034,,
69590.56,66758.84,4.241715404,,
69590.56,66758.84,4.241715404,,
69590.56,66758.84,4.241715404,,
69590.56,66758.84,4.241715404,,
67417.75,66766.32,0.975686544,,
67417.75,66766.32,0.975686544,,
67417.75,66766.32,0.975686544,,
67417.75,66766.32,0.975686544,,
66903.27,66772.08,0.196474335,,
66903.27,66772.08,0.196474335,,
66903.27,66772.08,0.196474335,,
66903.27,66772.08,0.196474335,,
67900.02,66773.92,1.68643686,,
67900.02,66773.92,1.68643686,,
67900.02,66773.92,1.68643686,,
67900.02,66773.92,1.68643686,,
66903.27,66786.91,0.174225758,,
66903.27,66786.91,0.174225758,,
66903.27,66786.91,0.174225758,,
66903.27,66786.91,0.174225758,,
64677.7,66787.52,3.159003359,,
64677.7,66787.52,3.159003359,,
64677.7,66787.52,3.159003359,,
64677.7,66787.52,3.159003359,,
69864.58,66787.9,4.60664282,,
69864.58,66787.9,4.60664282,,
69864.58,66787.9,4.60664282,,
69864.58,66787.9,4.60664282,,
66146.15,66794.9,0.971256788,,
66146.15,66794.9,0.971256788,,
66146.15,66794.9,0.971256788,,
66146.15,66794.9,0.971256788,,
68112.45,66802.47,1.960975395,,
68112.45,66802.47,1.960975395,,
68112.45,66802.47,1.960975395,,
68112.45,66802.47,1.960975395,,
67513.41,66804.37,1.061367692,,
67513.41,66804.37,1.061367692,,
67513.41,66804.37,1.061367692,,
67513.41,66804.37,1.061367692,,
65071.42,66809.28,2.601225458,,
65071.42,66809.28,2.601225458,,
65071.42,66809.28,2.601225458,,
65071.42,66809.28,2.601225458,,
65499.57,66810.57,1.962264354,,
65499.57,66810.57,1.962264354,,
65499.57,66810.57,1.962264354,,
65499.57,66810.57,1.962264354,,
68772.72,66820.38,2.921773267,,
68772.72,66820.38,2.921773267,,
68772.72,66820.38,2.921773267,,
68772.72,66820.38,2.921773267,,
66211.64,66820.59,0.911320897,,
66211.64,66820.59,0.911320897,,
66211.64,66820.59,0.911320897,,
66211.64,66820.59,0.911320897,,
67275.39,66822.73,0.677404231,,
67275.39,66822.73,0.677404231,,
67275.39,66822.73,0.677404231,,
67275.39,66822.73,0.677404231,,
66090.3,66823.39,1.097055986,,
66090.3,66823.39,1.097055986,,
66090.3,66823.39,1.097055986,,
66090.3,66823.39,1.097055986,,
68666.89,66824.99,2.756304191,,
68666.89,66824.99,2.756304191,,
68666.89,66824.99,2.756304191,,
68666.89,66824.99,2.756304191,,
64313.28,66826.84,3.761303093,,
64313.28,66826.84,3.761303093,,
64313.28,66826.84,3.761303093,,
64313.28,66826.84,3.761303093,,
66310.71,66830.46,0.777714234,,
66310.71,66830.46,0.777714234,,
66310.71,66830.46,0.777714234,,
66310.71,66830.46,0.777714234,,
67426.6,66834.11,0.886508401,,
67426.6,66834.11,0.886508401,,
67426.6,66834.11,0.886508401,,
67426.6,66834.11,0.886508401,,
66031.79,66844.01,1.215097658,,
66031.79,66844.01,1.215097658,,
66031.79,66844.01,1.215097658,,
66031.79,66844.01,1.215097658,,
64626.94,66850.98,3.326862224,,
64626.94,66850.98,3.326862224,,
64626.94,66850.98,3.326862224,,
64626.94,66850.98,3.326862224,,
68517.77,66853.91,2.488799832,,
68517.77,66853.91,2.488799832,,
68517.77,66853.91,2.488799832,,
68517.77,66853.91,2.488799832,,
68097.27,66867.24,1.839510648,,
68097.27,66867.24,1.839510648,,
68097.27,66867.24,1.839510648,,
68097.27,66867.24,1.839510648,,
65602.29,66867.89,1.892687208,,
65602.29,66867.89,1.892687208,,
65602.29,66867.89,1.892687208,,
65602.29,66867.89,1.892687208,,
66401.19,66868.29,0.698537378,,
66401.19,66868.29,0.698537378,,
66401.19,66868.29,0.698537378,,
66401.19,66868.29,0.698537378,,
66684.35,66873.34,0.282608884,,
66684.35,66873.34,0.282608884,,
66684.35,66873.34,0.282608884,,
66684.35,66873.34,0.282608884,,
67917.36,66878.63,1.553156816,,
67917.36,66878.63,1.553156816,,
67917.36,66878.63,1.553156816,,
67917.36,66878.63,1.553156816,,
67229.84,66879.11,0.524423845,,
67229.84,66879.11,0.524423845,,
67229.84,66879.11,0.524423845,,
67229.84,66879.11,0.524423845,,
66382.6,66894.75,0.765605672,,
66382.6,66894.75,0.765605672,,
66382.6,66894.75,0.765605672,,
66382.6,66894.75,0.765605672,,
67556.09,66896.1,0.986589652,,
67556.09,66896.1,0.986589652,,
67556.09,66896.1,0.986589652,,
67556.09,66896.1,0.986589652,,
70248.41,66901.05,5.003449124,,
70248.41,66901.05,5.003449124,,
70248.41,66901.05,5.003449124,,
70248.41,66901.05,5.003449124,,
66698.23,66906.25,0.310912658,,
66698.23,66906.25,0.310912658,,
66698.23,66906.25,0.310912658,,
66698.23,66906.25,0.310912658,,
65499.57,66915.7,2.1162896,,
65499.57,66915.7,2.1162896,,
65499.57,66915.7,2.1162896,,
65499.57,66915.7,2.1162896,,
66857.98,66916.78,0.087870337,,
66857.98,66916.78,0.087870337,,
66857.98,66916.78,0.087870337,,
66857.98,66916.78,0.087870337,,
60553.01,66920.2,9.514600973,,
60553.01,66920.2,9.514600973,,
60553.01,66920.2,9.514600973,,
60553.01,66920.2,9.514600973,,
64527.5,66928.83,3.587885818,,
64527.5,66928.83,3.587885818,,
64527.5,66928.83,3.587885818,,
64527.5,66928.83,3.587885818,,
70834.41,66932.91,5.828971129,,
70834.41,66932.91,5.828971129,,
70834.41,66932.91,5.828971129,,
70834.41,66932.91,5.828971129,,
67607.31,66940.02,0.996847626,,
67607.31,66940.02,0.996847626,,
67607.31,66940.02,0.996847626,,
67607.31,66940.02,0.996847626,,
66526.74,66954.44,0.638792588,,
66526.74,66954.44,0.638792588,,
66526.74,66954.44,0.638792588,,
66526.74,66954.44,0.638792588,,
67461.6,66956.17,0.754866953,,
67461.6,66956.17,0.754866953,,
67461.6,66956.17,0.754866953,,
67461.6,66956.17,0.754866953,,
65620.98,66956.66,1.994842634,,
65620.98,66956.66,1.994842634,,
65620.98,66956.66,1.994842634,,
65620.98,66956.66,1.994842634,,
67917.36,66959.47,1.430551944,,
67917.36,66959.47,1.430551944,,
67917.36,66959.47,1.430551944,,
67917.36,66959.47,1.430551944,,
67519.49,66960.88,0.834233361,,
67519.49,66960.88,0.834233361,,
67519.49,66960.88,0.834233361,,
67519.49,66960.88,0.834233361,,
66182.09,66965.24,1.169487334,,
66182.09,66965.24,1.169487334,,
66182.09,66965.24,1.169487334,,
66182.09,66965.24,1.169487334,,
67376.25,66967.95,0.609694638,,
67376.25,66967.95,0.609694638,,
67376.25,66967.95,0.609694638,,
67376.25,66967.95,0.609694638,,
67995.51,66975.2,1.523414637,,
67995.51,66975.2,1.523414637,,
67995.51,66975.2,1.523414637,,
67995.51,66975.2,1.523414637,,
62533.27,66976.49,6.633999483,,
62533.27,66976.49,6.633999483,,
62533.27,66976.49,6.633999483,,
62533.27,66976.49,6.633999483,,
65690.92,66984.26,1.930811806,,
65690.92,66984.26,1.930811806,,
65690.92,66984.26,1.930811806,,
65690.92,66984.26,1.930811806,,
67461.6,66990.39,0.703399398,,
67461.6,66990.39,0.703399398,,
67461.6,66990.39,0.703399398,,
67461.6,66990.39,0.703399398,,
67198.53,66996.7,0.301253644,,
67198.53,66996.7,0.301253644,,
67198.53,66996.7,0.301253644,,
67198.53,66996.7,0.301253644,,
66171.73,67001.21,1.238007493,,
66171.73,67001.21,1.238007493,,
66171.73,67001.21,1.238007493,,
66171.73,67001.21,1.238007493,,
66057.26,67013.4,1.426789269,,
66057.26,67013.4,1.426789269,,
66057.26,67013.4,1.426789269,,
66057.26,67013.4,1.426789269,,
66155.26,67013.4,1.28054986,,
66155.26,67013.4,1.28054986,,
66155.26,67013.4,1.28054986,,
66155.26,67013.4,1.28054986,,
67904.64,67022.7,1.315882529,,
67904.64,67022.7,1.315882529,,
67904.64,67022.7,1.315882529,,
67904.64,67022.7,1.315882529,,
66806.24,67024.48,0.325612373,,
66806.24,67024.48,0.325612373,,
66806.24,67024.48,0.325612373,,
66806.24,67024.48,0.325612373,,
68025.78,67025.02,1.493114064,,
68025.78,67025.02,1.493114064,,
68025.78,67025.02,1.493114064,,
68025.78,67025.02,1.493114064,,
65983.61,67041.96,1.578638214,,
65983.61,67041.96,1.578638214,,
65983.61,67041.96,1.578638214,,
65983.61,67041.96,1.578638214,,
63582.81,67041.98,5.159707395,,
63582.81,67041.98,5.159707395,,
63582.81,67041.98,5.159707395,,
63582.81,67041.98,5.159707395,,
64454.16,67057.19,3.881805963,,
64454.16,67057.19,3.881805963,,
64454.16,67057.19,3.881805963,,
64454.16,67057.19,3.881805963,,
63725.65,67059.02,4.970800349,,
63725.65,67059.02,4.970800349,,
63725.65,67059.02,4.970800349,,
63725.65,67059.02,4.970800349,,
67940.19,67065.29,1.304549641,,
67940.19,67065.29,1.304549641,,
67940.19,67065.29,1.304549641,,
67940.19,67065.29,1.304549641,,
69919.68,67076.71,4.23838617,,
69919.68,67076.71,4.23838617,,
69919.68,67076.71,4.23838617,,
69919.68,67076.71,4.23838617,,
67403.44,67078.6,0.48426771,,
67403.44,67078.6,0.48426771,,
67403.44,67078.6,0.48426771,,
67403.44,67078.6,0.48426771,,
69662.07,67086.88,3.838589602,,
69662.07,67086.88,3.838589602,,
69662.07,67086.88,3.838589602,,
69662.07,67086.88,3.838589602,,
67167.63,67089.65,0.116232534,,
67167.63,67089.65,0.116232534,,
67167.63,67089.65,0.116232534,,
67167.63,67089.65,0.116232534,,
68402.83,67104.43,1.934894611,,
68402.83,67104.43,1.934894611,,
68402.83,67104.43,1.934894611,,
68402.83,67104.43,1.934894611,,
71646.25,67105.56,6.7664885,,
71646.25,67105.56,6.7664885,,
71646.25,67105.56,6.7664885,,
71646.25,67105.56,6.7664885,,
65457.97,67106.3,2.45629695,,
65457.97,67106.3,2.45629695,,
65457.97,67106.3,2.45629695,,
65457.97,67106.3,2.45629695,,
67445.1,67115.5,0.491093712,,
67445.1,67115.5,0.491093712,,
67445.1,67115.5,0.491093712,,
67445.1,67115.5,0.491093712,,
66388.68,67122.45,1.093181193,,
66388.68,67122.45,1.093181193,,
66388.68,67122.45,1.093181193,,
66388.68,67122.45,1.093181193,,
65976.02,67126.79,1.714323,,
65976.02,67126.79,1.714323,,
65976.02,67126.79,1.714323,,
65976.02,67126.79,1.714323,,
66329.56,67142.81,1.211224255,,
66329.56,67142.81,1.211224255,,
66329.56,67142.81,1.211224255,,
66329.56,67142.81,1.211224255,,
67420.67,67149,0.404577879,,
67420.67,67149,0.404577879,,
67420.67,67149,0.404577879,,
67420.67,67149,0.404577879,,
66798.75,67159.85,0.537672434,,
66798.75,67159.85,0.537672434,,
66798.75,67159.85,0.537672434,,
66798.75,67159.85,0.537672434,,
66344.31,67169.1,1.2279307,,
66344.31,67169.1,1.2279307,,
66344.31,67169.1,1.2279307,,
66344.31,67169.1,1.2279307,,
69687.7,67174.54,3.741238868,,
69687.7,67174.54,3.741238868,,
69687.7,67174.54,3.741238868,,
69687.7,67174.54,3.741238868,,
67417.75,67175.55,0.360547848,,
67417.75,67175.55,0.360547848,,
67417.75,67175.55,0.360547848,,
67417.75,67175.55,0.360547848,,
68696.93,67177.82,2.26132673,,
68696.93,67177.82,2.26132673,,
68696.93,67177.82,2.26132673,,
68696.93,67177.82,2.26132673,,
71172.1,67179.76,5.942772049,,
71172.1,67179.76,5.942772049,,
71172.1,67179.76,5.942772049,,
71172.1,67179.76,5.942772049,,
66657.96,67180.99,0.778538691,,
66657.96,67180.99,0.778538691,,
66657.96,67180.99,0.778538691,,
66657.96,67180.99,0.778538691,,
69648.36,67183.4,3.669001569,,
69648.36,67183.4,3.669001569,,
69648.36,67183.4,3.669001569,,
69648.36,67183.4,3.669001569,,
67066.11,67186.22,0.178771778,,
67066.11,67186.22,0.178771778,,
67066.11,67186.22,0.178771778,,
67066.11,67186.22,0.178771778,,
68560.58,67187.24,2.04404884,,
68560.58,67187.24,2.04404884,,
68560.58,67187.24,2.04404884,,
68560.58,67187.24,2.04404884,,
68829.04,67187.42,2.443344305,,
68829.04,67187.42,2.443344305,,
68829.04,67187.42,2.443344305,,
68829.04,67187.42,2.443344305,,
62354.83,67188.68,7.194441087,,
62354.83,67188.68,7.194441087,,
62354.83,67188.68,7.194441087,,
62354.83,67188.68,7.194441087,,
67533.63,67194.09,0.505312298,,
67533.63,67194.09,0.505312298,,
67533.63,67194.09,0.505312298,,
67533.63,67194.09,0.505312298,,
66740.45,67194.48,0.675695385,,
66740.45,67194.48,0.675695385,,
66740.45,67194.48,0.675695385,,
66740.45,67194.48,0.675695385,,
67556.89,67199.81,0.53137055,,
67556.89,67199.81,0.53137055,,
67556.89,67199.81,0.53137055,,
67556.89,67199.81,0.53137055,,
65934.16,67208.42,1.895982676,,
65934.16,67208.42,1.895982676,,
65934.16,67208.42,1.895982676,,
65934.16,67208.42,1.895982676,,
66090.29,67211.97,1.668869399,,
66090.29,67211.97,1.668869399,,
66090.29,67211.97,1.668869399,,
66090.29,67211.97,1.668869399,,
68936.13,67215.32,2.560145514,,
68936.13,67215.32,2.560145514,,
68936.13,67215.32,2.560145514,,
68936.13,67215.32,2.560145514,,
68178.5,67232.99,1.406318535,,
68178.5,67232.99,1.406318535,,
68178.5,67232.99,1.406318535,,
68178.5,67232.99,1.406318535,,
67460.04,67239.39,0.328155862,,
67460.04,67239.39,0.328155862,,
67460.04,67239.39,0.328155862,,
67460.04,67239.39,0.328155862,,
64170.94,67240.53,4.565088943,,
64170.94,67240.53,4.565088943,,
64170.94,67240.53,4.565088943,,
64170.94,67240.53,4.565088943,,
67918.84,67242.73,1.005476726,,
67918.84,67242.73,1.005476726,,
67918.84,67242.73,1.005476726,,
67918.84,67242.73,1.005476726,,
68378.61,67245.74,1.684671773,,
68378.61,67245.74,1.684671773,,
68378.61,67245.74,1.684671773,,
68378.61,67245.74,1.684671773,,
64454.16,67246.08,4.151795911,,
64454.16,67246.08,4.151795911,,
64454.16,67246.08,4.151795911,,
64454.16,67246.08,4.151795911,,
66684.35,67247.4,0.837281441,,
66684.35,67247.4,0.837281441,,
66684.35,67247.4,0.837281441,,
66684.35,67247.4,0.837281441,,
67519.49,67248.06,0.403625027,,
67519.49,67248.06,0.403625027,,
67519.49,67248.06,0.403625027,,
67519.49,67248.06,0.403625027,,
69512.75,67253.63,3.359104929,,
69512.75,67253.63,3.359104929,,
69512.75,67253.63,3.359104929,,
69512.75,67253.63,3.359104929,,
67179.35,67273.55,0.140025315,,
67179.35,67273.55,0.140025315,,
67179.35,67273.55,0.140025315,,
67179.35,67273.55,0.140025315,,
67121.92,67276.55,0.229842345,,
67121.92,67276.55,0.229842345,,
67121.92,67276.55,0.229842345,,
67121.92,67276.55,0.229842345,,
69121.75,67279.92,2.737562708,,
69121.75,67279.92,2.737562708,,
69121.75,67279.92,2.737562708,,
69121.75,67279.92,2.737562708,,
67950.52,67281,0.995110061,,
67950.52,67281,0.995110061,,
67950.52,67281,0.995110061,,
67950.52,67281,0.995110061,,
66451.44,67283.01,1.235928654,,
66451.44,67283.01,1.235928654,,
66451.44,67283.01,1.235928654,,
66451.44,67283.01,1.235928654,,
67917.36,67287.66,0.935832811,,
67917.36,67287.66,0.935832811,,
67917.36,67287.66,0.935832811,,
67917.36,67287.66,0.935832811,,
68464.49,67289.35,1.746398204,,
68464.49,67289.35,1.746398204,,
68464.49,67289.35,1.746398204,,
68464.49,67289.35,1.746398204,,
66088.42,67297.7,1.796911336,,
66088.42,67297.7,1.796911336,,
66088.42,67297.7,1.796911336,,
66088.42,67297.7,1.796911336,,
65858.18,67300.19,2.142653683,,
65858.18,67300.19,2.142653683,,
65858.18,67300.19,2.142653683,,
65858.18,67300.19,2.142653683,,
67999.86,67302.27,1.036502929,,
67999.86,67302.27,1.036502929,,
67999.86,67302.27,1.036502929,,
67999.86,67302.27,1.036502929,,
66984.88,67303.19,0.472949351,,
66984.88,67303.19,0.472949351,,
66984.88,67303.19,0.472949351,,
66984.88,67303.19,0.472949351,,
67861.34,67303.41,0.828977313,,
67861.34,67303.41,0.828977313,,
67861.34,67303.41,0.828977313,,
67861.34,67303.41,0.828977313,,
67732.45,67311.71,0.625062118,,
67732.45,67311.71,0.625062118,,
67732.45,67311.71,0.625062118,,
67732.45,67311.71,0.625062118,,
66984.88,67319.78,0.497476373,,
66984.88,67319.78,0.497476373,,
66984.88,67319.78,0.497476373,,
66984.88,67319.78,0.497476373,,
68652.71,67329.98,1.964548333,,
68652.71,67329.98,1.964548333,,
68652.71,67329.98,1.964548333,,
68652.71,67329.98,1.964548333,,
66090.3,67335.28,1.848926744,,
66090.3,67335.28,1.848926744,,
66090.3,67335.28,1.848926744,,
66090.3,67335.28,1.848926744,,
68250.88,67336.48,1.357956341,,
68250.88,67336.48,1.357956341,,
68250.88,67336.48,1.357956341,,
68250.88,67336.48,1.357956341,,
67210.01,67339.01,0.191568008,,
67210.01,67339.01,0.191568008,,
67210.01,67339.01,0.191568008,,
67210.01,67339.01,0.191568008,,
67417.75,67339.16,0.116707723,,
67417.75,67339.16,0.116707723,,
67417.75,67339.16,0.116707723,,
67417.75,67339.16,0.116707723,,
66857.98,67339.61,0.715225407,,
66857.98,67339.61,0.715225407,,
66857.98,67339.61,0.715225407,,
66857.98,67339.61,0.715225407,,
67999.86,67354.95,0.95747974,,
67999.86,67354.95,0.95747974,,
67999.86,67354.95,0.95747974,,
67999.86,67354.95,0.95747974,,
67592.02,67357.18,0.3486488,,
67592.02,67357.18,0.3486488,,
67592.02,67357.18,0.3486488,,
67592.02,67357.18,0.3486488,,
66614.96,67358.72,1.104177752,,
66614.96,67358.72,1.104177752,,
66614.96,67358.72,1.104177752,,
66614.96,67358.72,1.104177752,,
67626.66,67377.25,0.370169456,,
67626.66,67377.25,0.370169456,,
67626.66,67377.25,0.370169456,,
67626.66,67377.25,0.370169456,,
66407.81,67384.25,1.449062652,,
66407.81,67384.25,1.449062652,,
66407.81,67384.25,1.449062652,,
66407.81,67384.25,1.449062652,,
66155.26,67390.81,1.833410223,,
66155.26,67390.81,1.833410223,,
66155.26,67390.81,1.833410223,,
66155.26,67390.81,1.833410223,,
67817.6,67397.48,0.623346748,,
67817.6,67397.48,0.623346748,,
67817.6,67397.48,0.623346748,,
67817.6,67397.48,0.623346748,,
68657.82,67398.41,1.868604912,,
68657.82,67398.41,1.868604912,,
68657.82,67398.41,1.868604912,,
68657.82,67398.41,1.868604912,,
68661.89,67399.33,1.873253043,,
68661.89,67399.33,1.873253043,,
68661.89,67399.33,1.873253043,,
68661.89,67399.33,1.873253043,,
66388.68,67401.52,1.502696082,,
66388.68,67401.52,1.502696082,,
66388.68,67401.52,1.502696082,,
66388.68,67401.52,1.502696082,,
69554.32,67406.54,3.186308035,,
69554.32,67406.54,3.186308035,,
69554.32,67406.54,3.186308035,,
69554.32,67406.54,3.186308035,,
67318.1,67407.27,0.132285434,,
67318.1,67407.27,0.132285434,,
67318.1,67407.27,0.132285434,,
67318.1,67407.27,0.132285434,,
66774.42,67409.54,0.942181181,,
66774.42,67409.54,0.942181181,,
66774.42,67409.54,0.942181181,,
66774.42,67409.54,0.942181181,,
67634.57,67416.08,0.324091819,,
67634.57,67416.08,0.324091819,,
67634.57,67416.08,0.324091819,,
67634.57,67416.08,0.324091819,,
66053.18,67418.02,2.02444391,,
66053.18,67418.02,2.02444391,,
66053.18,67418.02,2.02444391,,
66053.18,67418.02,2.02444391,,
69100.31,67426.47,2.482467197,,
69100.31,67426.47,2.482467197,,
69100.31,67426.47,2.482467197,,
69100.31,67426.47,2.482467197,,
65671.54,67427.25,2.603858232,,
65671.54,67427.25,2.603858232,,
65671.54,67427.25,2.603858232,,
65671.54,67427.25,2.603858232,,
65671.54,67434.89,2.614892676,,
65671.54,67434.89,2.614892676,,
65671.54,67434.89,2.614892676,,
65671.54,67434.89,2.614892676,,
66144.56,67439.69,1.920426977,,
66144.56,67439.69,1.920426977,,
66144.56,67439.69,1.920426977,,
66144.56,67439.69,1.920426977,,
68782.42,67450.36,1.97487456,,
68782.42,67450.36,1.97487456,,
68782.42,67450.36,1.97487456,,
68782.42,67450.36,1.97487456,,
68937.25,67451.72,2.202360444,,
68937.25,67451.72,2.202360444,,
68937.25,67451.72,2.202360444,,
68937.25,67451.72,2.202360444,,
66534.45,67452.44,1.360944096,,
66534.45,67452.44,1.360944096,,
66534.45,67452.44,1.360944096,,
66534.45,67452.44,1.360944096,,
67420.67,67466.88,0.068492866,,
67420.67,67466.88,0.068492866,,
67420.67,67466.88,0.068492866,,
67420.67,67466.88,0.068492866,,
69639.86,67468.35,3.218560999,,
69639.86,67468.35,3.218560999,,
69639.86,67468.35,3.218560999,,
69639.86,67468.35,3.218560999,,
64830.82,67468.98,3.910182131,,
64830.82,67468.98,3.910182131,,
64830.82,67468.98,3.910182131,,
64830.82,67468.98,3.910182131,,
68011.13,67473.41,0.796936156,,
68011.13,67473.41,0.796936156,,
68011.13,67473.41,0.796936156,,
68011.13,67473.41,0.796936156,,
68661.89,67473.75,1.760892199,,
68661.89,67473.75,1.760892199,,
68661.89,67473.75,1.760892199,,
68661.89,67473.75,1.760892199,,
66740.45,67475.04,1.088684053,,
66740.45,67475.04,1.088684053,,
66740.45,67475.04,1.088684053,,
66740.45,67475.04,1.088684053,,
67461.6,67475.58,0.020718607,,
67461.6,67475.58,0.020718607,,
67461.6,67475.58,0.020718607,,
67461.6,67475.58,0.020718607,,
66948.28,67485.54,0.796111285,,
66948.28,67485.54,0.796111285,,
66948.28,67485.54,0.796111285,,
66948.28,67485.54,0.796111285,,
68718.33,67485.89,1.826218784,,
68718.33,67485.89,1.826218784,,
68718.33,67485.89,1.826218784,,
68718.33,67485.89,1.826218784,,
67129.79,67493.54,0.538940467,,
67129.79,67493.54,0.538940467,,
67129.79,67493.54,0.538940467,,
67129.79,67493.54,0.538940467,,
67058.26,67493.89,0.645436202,,
67058.26,67493.89,0.645436202,,
67058.26,67493.89,0.645436202,,
67058.26,67493.89,0.645436202,,
66314.09,67497.16,1.752770042,,
66314.09,67497.16,1.752770042,,
66314.09,67497.16,1.752770042,,
66314.09,67497.16,1.752770042,,
