Prediction,Actual,Error %,,Average Error %
56225.74,55998.85,0.405169035,,
56225.74,55998.85,0.405169035,,
56225.74,55998.85,0.405169035,,
55939.32,56000.33,0.108945787,,
55939.32,56000.33,0.108945787,,
55939.32,56000.33,0.108945787,,
55939.32,56000.33,0.108945787,,
54116.11,56030.83,3.417261533,,
54116.11,56030.83,3.417261533,,
54116.11,56030.83,3.417261533,,
54116.11,56030.83,3.417261533,,
56408.4,56048.81,0.641565807,,
56408.4,56048.81,0.641565807,,
56408.4,56048.81,0.641565807,,
56408.4,56048.81,0.641565807,,
56092.83,56050.76,0.075056966,,
56092.83,56050.76,0.075056966,,
56092.83,56050.76,0.075056966,,
56092.83,56050.76,0.075056966,,
53519.39,56155.11,4.693642306,,
53519.39,56155.11,4.693642306,,
53519.39,56155.11,4.693642306,,
53519.39,56155.11,4.693642306,,
60450.5,56159.25,7.641216719,,
60450.5,56159.25,7.641216719,,
60450.5,56159.25,7.641216719,,
60450.5,56159.25,7.641216719,,
56975.64,56194.01,1.390948964,,
56975.64,56194.01,1.390948964,,
56975.64,56194.01,1.390948964,,
56975.64,56194.01,1.390948964,,
56677.03,56238.52,0.779732468,,
56677.03,56238.52,0.779732468,,
56677.03,56238.52,0.779732468,,
56677.03,56238.52,0.779732468,,
56038.78,56285.64,0.438584335,,
56038.78,56285.64,0.438584335,,
56038.78,56285.64,0.438584335,,
56038.78,56285.64,0.438584335,,
55868.43,56337.88,0.833275942,,
55868.43,56337.88,0.833275942,,
55868.43,56337.88,0.833275942,,
55868.43,56337.88,0.833275942,,
58593.16,56383.05,3.919812781,,
58593.16,56383.05,3.919812781,,
58593.16,56383.05,3.919812781,,
58593.16,56383.05,3.919812781,,
55939.32,56386.13,0.792411183,,
55939.32,56386.13,0.792411183,,
55939.32,56386.13,0.792411183,,
55939.32,56386.13,0.792411183,,
55939.32,56390.08,0.799360455,,
55939.32,56390.08,0.799360455,,
55939.32,56390.08,0.799360455,,
55939.32,56390.08,0.799360455,,
59300.7,56429.92,5.087336647,,
59300.7,56429.92,5.087336647,,
59300.7,56429.92,5.087336647,,
59300.7,56429.92,5.087336647,,
55727.08,56470.79,1.316981753,,
55727.08,56470.79,1.316981753,,
55727.08,56470.79,1.316981753,,
55727.08,56470.79,1.316981753,,
59117.27,56502.75,4.627243807,,
59117.27,56502.75,4.627243807,,
59117.27,56502.75,4.627243807,,
59117.27,56502.75,4.627243807,,
58493.1,56558.38,3.420748614,,
58493.1,56558.38,3.420748614,,
58493.1,56558.38,3.420748614,,
58493.1,56558.38,3.420748614,,
59478.11,56559.68,5.159912503,,
59478.11,56559.68,5.159912503,,
59478.11,56559.68,5.159912503,,
59478.11,56559.68,5.159912503,,
59300.7,56581.84,4.805181309,,
59300.7,56581.84,4.805181309,,
59300.7,56581.84,4.805181309,,
59300.7,56581.84,4.805181309,,
54140.03,56611.24,4.365228531,,
54140.03,56611.24,4.365228531,,
54140.03,56611.24,4.365228531,,
54140.03,56611.24,4.365228531,,
53048.09,56627.91,6.321653051,,
53048.09,56627.91,6.321653051,,
53048.09,56627.91,6.321653051,,
53048.09,56627.91,6.321653051,,
56544.53,56672.53,0.225858983,,
56544.53,56672.53,0.225858983,,
56544.53,56672.53,0.225858983,,
56544.53,56672.53,0.225858983,,
56058.64,56740.01,1.200863377,,
56058.64,56740.01,1.200863377,,
56058.64,56740.01,1.200863377,,
56058.64,56740.01,1.200863377,,
58233.07,56773.42,2.571009462,,
58233.07,56773.42,2.571009462,,
58233.07,56773.42,2.571009462,,
58233.07,56773.42,2.571009462,,
60511.76,56872.15,6.399634971,,
60511.76,56872.15,6.399634971,,
60511.76,56872.15,6.399634971,,
60511.76,56872.15,6.399634971,,
57998.8,56908.68,1.915560157,,
57998.8,56908.68,1.915560157,,
57998.8,56908.68,1.915560157,,
57998.8,56908.68,1.915560157,,
58789.92,56913.36,3.297222304,,
58789.92,56913.36,3.297222304,,
58789.92,56913.36,3.297222304,,
58789.92,56913.36,3.297222304,,
59968.89,56956.69,5.288579796,,
59968.89,56956.69,5.288579796,,
59968.89,56956.69,5.288579796,,
59968.89,56956.69,5.288579796,,
57048.91,57048.91,0,,
57048.91,57048.91,0,,
57048.91,57048.91,0,,
57048.91,57048.91,0,,
56677.03,57096.03,0.733851373,,
56677.03,57096.03,0.733851373,,
56677.03,57096.03,0.733851373,,
56677.03,57096.03,0.733851373,,
56975.64,57171,0.341711707,,
56975.64,57171,0.341711707,,
56975.64,57171,0.341711707,,
56975.64,57171,0.341711707,,
58778.59,57185.88,2.785145564,,
58778.59,57185.88,2.785145564,,
58778.59,57185.88,2.785145564,,
58778.59,57185.88,2.785145564,,
58593.16,57237.16,2.36909029,,
58593.16,57237.16,2.36909029,,
58593.16,57237.16,2.36909029,,
58593.16,57237.16,2.36909029,,
57998.8,57271.83,1.269332585,,
57998.8,57271.83,1.269332585,,
57998.8,57271.83,1.269332585,,
57998.8,57271.83,1.269332585,,
58734.81,57363.35,2.390829685,,
58734.81,57363.35,2.390829685,,
58734.81,57363.35,2.390829685,,
58734.81,57363.35,2.390829685,,
57100.45,57416.58,0.550590091,,
57100.45,57416.58,0.550590091,,
57100.45,57416.58,0.550590091,,
57100.45,57416.58,0.550590091,,
57100.2,57508.19,0.709446776,,
57100.2,57508.19,0.709446776,,
57100.2,57508.19,0.709446776,,
57100.2,57508.19,0.709446776,,
57899.01,57529.67,0.641999163,,
57899.01,57529.67,0.641999163,,
57899.01,57529.67,0.641999163,,
57899.01,57529.67,0.641999163,,
58789.92,57591,2.081783612,,
58789.92,57591,2.081783612,,
58789.92,57591,2.081783612,,
58789.92,57591,2.081783612,,
55429.35,57610.69,3.786345902,,
55429.35,57610.69,3.786345902,,
55429.35,57610.69,3.786345902,,
55429.35,57610.69,3.786345902,,
57490.9,57616.37,0.217767971,,
57490.9,57616.37,0.217767971,,
57490.9,57616.37,0.217767971,,
57490.9,57616.37,0.217767971,,
57663.96,57628.88,0.060872257,,
57663.96,57628.88,0.060872257,,
57663.96,57628.88,0.060872257,,
57663.96,57628.88,0.060872257,,
60541.74,57719.08,4.890341287,,
60541.74,57719.08,4.890341287,,
60541.74,57719.08,4.890341287,,
60541.74,57719.08,4.890341287,,
57779.16,57740.81,0.066417496,,
57779.16,57740.81,0.066417496,,
57779.16,57740.81,0.066417496,,
57779.16,57740.81,0.066417496,,
55429.35,57746.37,4.012408053,,
55429.35,57746.37,4.012408053,,
55429.35,57746.37,4.012408053,,
55429.35,57746.37,4.012408053,,
57879.71,57752.15,0.220874894,,
57879.71,57752.15,0.220874894,,
57879.71,57752.15,0.220874894,,
57879.71,57752.15,0.220874894,,
53287.93,57817.47,7.834206512,,
53287.93,57817.47,7.834206512,,
53287.93,57817.47,7.834206512,,
53287.93,57817.47,7.834206512,,
51797.11,57824.55,10.42366953,,
51797.11,57824.55,10.42366953,,
51797.11,57824.55,10.42366953,,
51797.11,57824.55,10.42366953,,
59300.7,57836.92,2.530874742,,
59300.7,57836.92,2.530874742,,
59300.7,57836.92,2.530874742,,
59300.7,57836.92,2.530874742,,
60511.76,57852.6,4.596439918,,
60511.76,57852.6,4.596439918,,
60511.76,57852.6,4.596439918,,
60511.76,57852.6,4.596439918,,
54325.28,57869.6,6.124666492,,
54325.28,57869.6,6.124666492,,
54325.28,57869.6,6.124666492,,
54325.28,57869.6,6.124666492,,
59300.7,57890.74,2.435553596,,
59300.7,57890.74,2.435553596,,
59300.7,57890.74,2.435553596,,
59300.7,57890.74,2.435553596,,
60239.77,57916.16,4.012023587,,
60239.77,57916.16,4.012023587,,
60239.77,57916.16,4.012023587,,
60239.77,57916.16,4.012023587,,
58593.16,57916.35,1.168599195,,
58593.16,57916.35,1.168599195,,
58593.16,57916.35,1.168599195,,
58593.16,57916.35,1.168599195,,
57779.16,57939.2,0.27622059,,
57779.16,57939.2,0.27622059,,
57779.16,57939.2,0.27622059,,
57779.16,57939.2,0.27622059,,
59300.7,57960.43,2.312387952,,
59300.7,57960.43,2.312387952,,
59300.7,57960.43,2.312387952,,
59300.7,57960.43,2.312387952,,
57052.68,57964.01,1.572234219,,
57052.68,57964.01,1.572234219,,
57052.68,57964.01,1.572234219,,
57052.68,57964.01,1.572234219,,
55429.35,57968.22,4.379761876,,
55429.35,57968.22,4.379761876,,
55429.35,57968.22,4.379761876,,
55429.35,57968.22,4.379761876,,
57899.01,57976.42,0.1335198,,
57899.01,57976.42,0.1335198,,
57899.01,57976.42,0.1335198,,
57899.01,57976.42,0.1335198,,
59326.56,58020.93,2.250274168,,
59326.56,58020.93,2.250274168,,
59326.56,58020.93,2.250274168,,
59326.56,58020.93,2.250274168,,
58197.86,58041.24,0.269842615,,
58197.86,58041.24,0.269842615,,
58197.86,58041.24,0.269842615,,
58197.86,58041.24,0.269842615,,
57545.26,58115.52,0.981252512,,
57545.26,58115.52,0.981252512,,
57545.26,58115.52,0.981252512,,
57545.26,58115.52,0.981252512,,
60012.93,58164.47,3.177988212,,
60012.93,58164.47,3.177988212,,
60012.93,58164.47,3.177988212,,
60012.93,58164.47,3.177988212,,
61442.03,58167.9,5.628757442,,
61442.03,58167.9,5.628757442,,
61442.03,58167.9,5.628757442,,
61442.03,58167.9,5.628757442,,
61573.8,58183.36,5.82716433,,
61573.8,58183.36,5.82716433,,
61573.8,58183.36,5.82716433,,
61573.8,58183.36,5.82716433,,
57950.06,58195.25,0.421323046,,
57950.06,58195.25,0.421323046,,
57950.06,58195.25,0.421323046,,
57950.06,58195.25,0.421323046,,
60224.57,58196.42,3.485008184,,
60224.57,58196.42,3.485008184,,
60224.57,58196.42,3.485008184,,
60224.57,58196.42,3.485008184,,
55417.22,58205.8,4.790897127,,
55417.22,58205.8,4.790897127,,
55417.22,58205.8,4.790897127,,
55417.22,58205.8,4.790897127,,
58511.21,58233.55,0.476804179,,
58511.21,58233.55,0.476804179,,
58511.21,58233.55,0.476804179,,
58511.21,58233.55,0.476804179,,
58730.66,58265.34,0.798622303,,
58730.66,58265.34,0.798622303,,
58730.66,58265.34,0.798622303,,
58730.66,58265.34,0.798622303,,
56225.74,58310.04,3.574513068,,
56225.74,58310.04,3.574513068,,
56225.74,58310.04,3.574513068,,
56225.74,58310.04,3.574513068,,
58484.86,58353.39,0.225299678,,
58484.86,58353.39,0.225299678,,
58484.86,58353.39,0.225299678,,
58484.86,58353.39,0.225299678,,
58734.81,58360.14,0.641996404,,
58734.81,58360.14,0.641996404,,
58734.81,58360.14,0.641996404,,
58734.81,58360.14,0.641996404,,
55175.84,58423.4,5.558663138,,
55175.84,58423.4,5.558663138,,
55175.84,58423.4,5.558663138,,
55175.84,58423.4,5.558663138,,
63935.08,58432.67,9.41666708,,
63935.08,58432.67,9.41666708,,
63935.08,58432.67,9.41666708,,
63935.08,58432.67,9.41666708,,
58531.24,58435.35,0.164095877,,
58531.24,58435.35,0.164095877,,
58531.24,58435.35,0.164095877,,
58531.24,58435.35,0.164095877,,
58554.16,58490.63,0.108615688,,
58554.16,58490.63,0.108615688,,
58554.16,58490.63,0.108615688,,
58554.16,58490.63,0.108615688,,
58554.16,58500.96,0.090938679,,
58554.16,58500.96,0.090938679,,
58554.16,58500.96,0.090938679,,
58554.16,58500.96,0.090938679,,
57899.01,58508.96,1.042489902,,
57899.01,58508.96,1.042489902,,
57899.01,58508.96,1.042489902,,
57899.01,58508.96,1.042489902,,
59728.41,58510.18,2.082082127,,
59728.41,58510.18,2.082082127,,
59728.41,58510.18,2.082082127,,
59728.41,58510.18,2.082082127,,
60283.95,58562.16,2.940106717,,
60283.95,58562.16,2.940106717,,
60283.95,58562.16,2.940106717,,
60283.95,58562.16,2.940106717,,
57781.99,58594.4,1.386497686,,
57781.99,58594.4,1.386497686,,
57781.99,58594.4,1.386497686,,
57781.99,58594.4,1.386497686,,
58197.86,58615.82,0.713049822,,
58197.86,58615.82,0.713049822,,
58197.86,58615.82,0.713049822,,
58197.86,58615.82,0.713049822,,
60012.93,58658.57,2.308886834,,
60012.93,58658.57,2.308886834,,
60012.93,58658.57,2.308886834,,
60012.93,58658.57,2.308886834,,
58484.86,58677.26,0.327895338,,
58484.86,58677.26,0.327895338,,
58484.86,58677.26,0.327895338,,
58484.86,58677.26,0.327895338,,
58702,58685.38,0.028320512,,
58702,58685.38,0.028320512,,
58702,58685.38,0.028320512,,
58702,58685.38,0.028320512,,
58493.1,58696.98,0.347343253,,
58493.1,58696.98,0.347343253,,
58493.1,58696.98,0.347343253,,
58493.1,58696.98,0.347343253,,
57781.99,58725.67,1.606929304,,
57781.99,58725.67,1.606929304,,
57781.99,58725.67,1.606929304,,
57781.99,58725.67,1.606929304,,
56684.94,58736.36,3.492589599,,
56684.94,58736.36,3.492589599,,
56684.94,58736.36,3.492589599,,
56684.94,58736.36,3.492589599,,
60732.42,58780.14,3.321325876,,
60732.42,58780.14,3.321325876,,
60732.42,58780.14,3.321325876,,
60732.42,58780.14,3.321325876,,
58573.62,58781.24,0.353207928,,
58573.62,58781.24,0.353207928,,
58573.62,58781.24,0.353207928,,
58573.62,58781.24,0.353207928,,
58793.14,58793.14,0,,
58793.14,58793.14,0,,
58793.14,58793.14,0,,
58793.14,58793.14,0,,
61007.52,58798.16,3.757532549,,
61007.52,58798.16,3.757532549,,
61007.52,58798.16,3.757532549,,
61007.52,58798.16,3.757532549,,
58233.07,58833.78,1.021029075,,
58233.07,58833.78,1.021029075,,
58233.07,58833.78,1.021029075,,
58233.07,58833.78,1.021029075,,
59538.65,58852.3,1.1662246,,
59538.65,58852.3,1.1662246,,
59538.65,58852.3,1.1662246,,
59538.65,58852.3,1.1662246,,
58806.61,58879.54,0.12386306,,
58806.61,58879.54,0.12386306,,
58806.61,58879.54,0.12386306,,
58806.61,58879.54,0.12386306,,
60528.12,58895.89,2.77138184,,
60528.12,58895.89,2.77138184,,
60528.12,58895.89,2.77138184,,
60528.12,58895.89,2.77138184,,
59067.16,58901.33,0.281538634,,
59067.16,58901.33,0.281538634,,
59067.16,58901.33,0.281538634,,
59067.16,58901.33,0.281538634,,
55727.08,58937.43,5.447047827,,
55727.08,58937.43,5.447047827,,
55727.08,58937.43,5.447047827,,
55727.08,58937.43,5.447047827,,
60528.12,58959.08,2.661235555,,
60528.12,58959.08,2.661235555,,
60528.12,58959.08,2.661235555,,
60528.12,58959.08,2.661235555,,
55727.08,59006.22,5.557278538,,
55727.08,59006.22,5.557278538,,
55727.08,59006.22,5.557278538,,
55727.08,59006.22,5.557278538,,
59457.81,59058.71,0.675768231,,
59457.81,59058.71,0.675768231,,
59457.81,59058.71,0.675768231,,
59457.81,59058.71,0.675768231,,
58751.15,59060.61,0.523970206,,
58751.15,59060.61,0.523970206,,
58751.15,59060.61,0.523970206,,
58751.15,59060.61,0.523970206,,
58275.96,59074.91,1.352435408,,
58275.96,59074.91,1.352435408,,
58275.96,59074.91,1.352435408,,
58275.96,59074.91,1.352435408,,
61229.88,59103.28,3.598108261,,
61229.88,59103.28,3.598108261,,
61229.88,59103.28,3.598108261,,
61229.88,59103.28,3.598108261,,
64519.19,59104.27,9.161639252,,
64519.19,59104.27,9.161639252,,
64519.19,59104.27,9.161639252,,
64519.19,59104.27,9.161639252,,
59122.11,59122.11,0,,
59122.11,59122.11,0,,
59122.11,59122.11,0,,
59122.11,59122.11,0,,
56684.94,59149.51,4.166678642,,
56684.94,59149.51,4.166678642,,
56684.94,59149.51,4.166678642,,
56684.94,59149.51,4.166678642,,
58892.22,59195.93,0.513058921,,
58892.22,59195.93,0.513058921,,
58892.22,59195.93,0.513058921,,
58892.22,59195.93,0.513058921,,
61372.57,59267.2,3.552335862,,
61372.57,59267.2,3.552335862,,
61372.57,59267.2,3.552335862,,
61372.57,59267.2,3.552335862,,
61176.27,59303.31,3.158272279,,
61176.27,59303.31,3.158272279,,
61176.27,59303.31,3.158272279,,
61176.27,59303.31,3.158272279,,
60168.38,59338.77,1.398090995,,
60168.38,59338.77,1.398090995,,
60168.38,59338.77,1.398090995,,
60168.38,59338.77,1.398090995,,
58323.28,59356.55,1.740785137,,
58323.28,59356.55,1.740785137,,
58323.28,59356.55,1.740785137,,
58323.28,59356.55,1.740785137,,
58483.39,59394.04,1.533234648,,
58483.39,59394.04,1.533234648,,
58483.39,59394.04,1.533234648,,
58483.39,59394.04,1.533234648,,
59624.95,59417.77,0.348683567,,
59624.95,59417.77,0.348683567,,
59624.95,59417.77,0.348683567,,
59624.95,59417.77,0.348683567,,
58892.22,59452.48,0.942366071,,
58892.22,59452.48,0.942366071,,
58892.22,59452.48,0.942366071,,
58892.22,59452.48,0.942366071,,
60207.95,59528.36,1.141623925,,
60207.95,59528.36,1.141623925,,
60207.95,59528.36,1.141623925,,
60207.95,59528.36,1.141623925,,
59295.27,59578.65,0.475640183,,
59295.27,59578.65,0.475640183,,
59295.27,59578.65,0.475640183,,
59295.27,59578.65,0.475640183,,
60748.38,59655.44,1.832087736,,
60748.38,59655.44,1.832087736,,
60748.38,59655.44,1.832087736,,
60748.38,59655.44,1.832087736,,
60260.48,59674.21,0.982451213,,
60260.48,59674.21,0.982451213,,
60260.48,59674.21,0.982451213,,
60260.48,59674.21,0.982451213,,
56301.34,59700.54,5.693750844,,
56301.34,59700.54,5.693750844,,
56301.34,59700.54,5.693750844,,
56301.34,59700.54,5.693750844,,
59624.95,59715.45,0.151552069,,
59624.95,59715.45,0.151552069,,
59624.95,59715.45,0.151552069,,
59624.95,59715.45,0.151552069,,
59097.73,59727.73,1.054786445,,
59097.73,59727.73,1.054786445,,
59097.73,59727.73,1.054786445,,
59097.73,59727.73,1.054786445,,
58483.39,59739.05,2.101908216,,
58483.39,59739.05,2.101908216,,
58483.39,59739.05,2.101908216,,
58483.39,59739.05,2.101908216,,
60528.12,59793.5,1.228595081,,
60528.12,59793.5,1.228595081,,
60528.12,59793.5,1.228595081,,
60528.12,59793.5,1.228595081,,
59122.11,59797.29,1.129114714,,
59122.11,59797.29,1.129114714,,
59122.11,59797.29,1.129114714,,
59122.11,59797.29,1.129114714,,
57779.79,59832.4,3.430599475,,
57779.79,59832.4,3.430599475,,
57779.79,59832.4,3.430599475,,
57779.79,59832.4,3.430599475,,
57779.79,59857.15,3.470529419,,
57779.79,59857.15,3.470529419,,
57779.79,59857.15,3.470529419,,
57779.79,59857.15,3.470529419,,
59624.95,59958.58,0.556434125,,
59624.95,59958.58,0.556434125,,
59624.95,59958.58,0.556434125,,
59624.95,59958.58,0.556434125,,
60553.01,59963.22,0.983586272,,
60553.01,59963.22,0.983586272,,
60553.01,59963.22,0.983586272,,
60553.01,59963.22,0.983586272,,
60450.5,59970.64,0.800158211,,
60450.5,59970.64,0.800158211,,
60450.5,59970.64,0.800158211,,
60450.5,59970.64,0.800158211,,
56065.2,59978.34,6.524255256,,
56065.2,59978.34,6.524255256,,
56065.2,59978.34,6.524255256,,
56065.2,59978.34,6.524255256,,
62063.77,59983.34,3.468346378,,
62063.77,59983.34,3.468346378,,
62063.77,59983.34,3.468346378,,
62063.77,59983.34,3.468346378,,
58751.15,59985.03,2.056979883,,
58751.15,59985.03,2.056979883,,
58751.15,59985.03,2.056979883,,
58751.15,59985.03,2.056979883,,
56065.2,59989.74,6.542018685,,
56065.2,59989.74,6.542018685,,
56065.2,59989.74,6.542018685,,
56065.2,59989.74,6.542018685,,
58316.74,59999.26,2.804234586,,
58316.74,59999.26,2.804234586,,
58316.74,59999.26,2.804234586,,
58316.74,59999.26,2.804234586,,
59562.61,60023.81,0.768361755,,
59562.61,60023.81,0.768361755,,
59562.61,60023.81,0.768361755,,
59562.61,60023.81,0.768361755,,
60061.87,60061.87,0,,
60061.87,60061.87,0,,
60061.87,60061.87,0,,
60061.87,60061.87,0,,
60450.5,60091.98,0.596618717,,
60450.5,60091.98,0.596618717,,
60450.5,60091.98,0.596618717,,
60450.5,60091.98,0.596618717,,
60450.5,60100.48,0.582391355,,
60450.5,60100.48,0.582391355,,
60450.5,60100.48,0.582391355,,
60450.5,60100.48,0.582391355,,
58484.86,60102.35,2.691225884,,
58484.86,60102.35,2.691225884,,
58484.86,60102.35,2.691225884,,
58484.86,60102.35,2.691225884,,
58483.39,60104.26,2.696763923,,
58483.39,60104.26,2.696763923,,
58483.39,60104.26,2.696763923,,
58483.39,60104.26,2.696763923,,
61007.52,60104.91,1.501724235,,
61007.52,60104.91,1.501724235,,
61007.52,60104.91,1.501724235,,
61007.52,60104.91,1.501724235,,
60450.5,60159.21,0.484198513,,
60450.5,60159.21,0.484198513,,
60450.5,60159.21,0.484198513,,
60450.5,60159.21,0.484198513,,
60059.29,60173.24,0.189369893,,
60059.29,60173.24,0.189369893,,
60059.29,60173.24,0.189369893,,
60059.29,60173.24,0.189369893,,
63935.08,60177.86,6.243525443,,
63935.08,60177.86,6.243525443,,
63935.08,60177.86,6.243525443,,
63935.08,60177.86,6.243525443,,
61064.11,60183.44,1.463309508,,
61064.11,60183.44,1.463309508,,
61064.11,60183.44,1.463309508,,
61064.11,60183.44,1.463309508,,
60761.26,60242.27,0.861504721,,
60761.26,60242.27,0.861504721,,
60761.26,60242.27,0.861504721,,
60761.26,60242.27,0.861504721,,
64606.47,60287.39,7.164151575,,
64606.47,60287.39,7.164151575,,
64606.47,60287.39,7.164151575,,
64606.47,60287.39,7.164151575,,
63478.93,60293.74,5.282787235,,
63478.93,60293.74,5.282787235,,
63478.93,60293.74,5.282787235,,
63478.93,60293.74,5.282787235,,
60283.95,60303.58,0.032551965,,
60283.95,60303.58,0.032551965,,
60283.95,60303.58,0.032551965,,
60283.95,60303.58,0.032551965,,
59097.73,60328.41,2.039967571,,
59097.73,60328.41,2.039967571,,
59097.73,60328.41,2.039967571,,
59097.73,60328.41,2.039967571,,
55868.43,60330.52,7.396074159,,
55868.43,60330.52,7.396074159,,
55868.43,60330.52,7.396074159,,
55868.43,60330.52,7.396074159,,
57100.45,60370.29,5.416306597,,
57100.45,60370.29,5.416306597,,
57100.45,60370.29,5.416306597,,
57100.45,60370.29,5.416306597,,
59728.41,60396.97,1.106942948,,
59728.41,60396.97,1.106942948,,
59728.41,60396.97,1.106942948,,
59728.41,60396.97,1.106942948,,
64274.75,60463.27,6.303794022,,
64274.75,60463.27,6.303794022,,
64274.75,60463.27,6.303794022,,
64274.75,60463.27,6.303794022,,
64413.5,60501.14,6.466588894,,
64413.5,60501.14,6.466588894,,
64413.5,60501.14,6.466588894,,
64413.5,60501.14,6.466588894,,
61703.81,60534.75,1.931221323,,
61703.81,60534.75,1.931221323,,
61703.81,60534.75,1.931221323,,
61703.81,60534.75,1.931221323,,
60202.78,60581.03,0.624370368,,
60202.78,60581.03,0.624370368,,
60202.78,60581.03,0.624370368,,
60202.78,60581.03,0.624370368,,
60168.38,60598.12,0.709163915,,
60168.38,60598.12,0.709163915,,
60168.38,60598.12,0.709163915,,
60168.38,60598.12,0.709163915,,
58806.61,60603.71,2.96533001,,
58806.61,60603.71,2.96533001,,
58806.61,60603.71,2.96533001,,
58806.61,60603.71,2.96533001,,
64624.93,60609.7,6.624731685,,
64624.93,60609.7,6.624731685,,
64624.93,60609.7,6.624731685,,
64624.93,60609.7,6.624731685,,
63431.77,60619.67,4.638923307,,
63431.77,60619.67,4.638923307,,
63431.77,60619.67,4.638923307,,
63431.77,60619.67,4.638923307,,
58734.81,60654.81,3.16545382,,
58734.81,60654.81,3.16545382,,
58734.81,60654.81,3.16545382,,
58734.81,60654.81,3.16545382,,
63431.77,60697.09,4.505454874,,
63431.77,60697.09,4.505454874,,
63431.77,60697.09,4.505454874,,
63431.77,60697.09,4.505454874,,
61444.85,60704.13,1.220213518,,
61444.85,60704.13,1.220213518,,
61444.85,60704.13,1.220213518,,
61444.85,60704.13,1.220213518,,
60574.25,60773.58,0.327987918,,
60574.25,60773.58,0.327987918,,
60574.25,60773.58,0.327987918,,
60574.25,60773.58,0.327987918,,
61208.69,60781.4,0.702994666,,
61208.69,60781.4,0.702994666,,
61208.69,60781.4,0.702994666,,
61208.69,60781.4,0.702994666,,
65139.29,60785.68,7.162229657,,
65139.29,60785.68,7.162229657,,
65139.29,60785.68,7.162229657,,
65139.29,60785.68,7.162229657,,
60283.95,60792.11,0.835897948,,
60283.95,60792.11,0.835897948,,
60283.95,60792.11,0.835897948,,
60283.95,60792.11,0.835897948,,
60239.77,60840.51,0.987401322,,
60239.77,60840.51,0.987401322,,
60239.77,60840.51,0.987401322,,
60239.77,60840.51,0.987401322,,
60781.38,60858.81,0.127228909,,
60781.38,60858.81,0.127228909,,
60781.38,60858.81,0.127228909,,
60781.38,60858.81,0.127228909,,
59268.57,60876.56,2.641394323,,
59268.57,60876.56,2.641394323,,
59268.57,60876.56,2.641394323,,
59268.57,60876.56,2.641394323,,
42784.6,60895.44,29.74088043,,
42784.6,60895.44,29.74088043,,
42784.6,60895.44,29.74088043,,
42784.6,60895.44,29.74088043,,
62671.3,60906.77,2.897099945,,
62671.3,60906.77,2.897099945,,
62671.3,60906.77,2.897099945,,
62671.3,60906.77,2.897099945,,
60476.59,60911.43,0.713889002,,
60476.59,60911.43,0.713889002,,
60476.59,60911.43,0.713889002,,
60476.59,60911.43,0.713889002,,
60476.59,60944.31,0.767454747,,
60476.59,60944.31,0.767454747,,
60476.59,60944.31,0.767454747,,
60476.59,60944.31,0.767454747,,
60732.42,60958.19,0.370368608,,
60732.42,60958.19,0.370368608,,
60732.42,60958.19,0.370368608,,
60732.42,60958.19,0.370368608,,
60963.48,60963.48,0,,
60963.48,60963.48,0,,
60963.48,60963.48,0,,
60963.48,60963.48,0,,
63782.8,61015.33,4.535696193,,
63782.8,61015.33,4.535696193,,
63782.8,61015.33,4.535696193,,
63782.8,61015.33,4.535696193,,
58554.16,61058.44,4.101447728,,
58554.16,61058.44,4.101447728,,
58554.16,61058.44,4.101447728,,
58554.16,61058.44,4.101447728,,
65996.57,61072.37,8.062893253,,
65996.57,61072.37,8.062893253,,
65996.57,61072.37,8.062893253,,
65996.57,61072.37,8.062893253,,
60207.95,61077.42,1.423553909,,
60207.95,61077.42,1.423553909,,
60207.95,61077.42,1.423553909,,
60207.95,61077.42,1.423553909,,
59890.85,61091.8,1.965812106,,
59890.85,61091.8,1.965812106,,
59890.85,61091.8,1.965812106,,
59890.85,61091.8,1.965812106,,
61064.11,61114.96,0.083203851,,
61064.11,61114.96,0.083203851,,
61064.11,61114.96,0.083203851,,
61064.11,61114.96,0.083203851,,
63478.07,61121.71,3.855193187,,
63478.07,61121.71,3.855193187,,
63478.07,61121.71,3.855193187,,
63478.07,61121.71,3.855193187,,
58541.67,61136.34,4.244071529,,
58541.67,61136.34,4.244071529,,
58541.67,61136.34,4.244071529,,
58541.67,61136.34,4.244071529,,
61889.66,61145.26,1.217428792,,
61889.66,61145.26,1.217428792,,
61889.66,61145.26,1.217428792,,
61889.66,61145.26,1.217428792,,
58483.39,61149.34,4.359736344,,
58483.39,61149.34,4.359736344,,
58483.39,61149.34,4.359736344,,
58483.39,61149.34,4.359736344,,
60541.74,61161.94,1.014029313,,
60541.74,61161.94,1.014029313,,
60541.74,61161.94,1.014029313,,
60541.74,61161.94,1.014029313,,
60450.88,61165.89,1.168968522,,
60450.88,61165.89,1.168968522,,
60450.88,61165.89,1.168968522,,
60450.88,61165.89,1.168968522,,
60239.77,61195.7,1.562086879,,
60239.77,61195.7,1.562086879,,
60239.77,61195.7,1.562086879,,
60239.77,61195.7,1.562086879,,
62889.41,61215.95,2.733699305,,
62889.41,61215.95,2.733699305,,
62889.41,61215.95,2.733699305,,
62889.41,61215.95,2.733699305,,
64519.19,61219.98,5.389106628,,
64519.19,61219.98,5.389106628,,
64519.19,61219.98,5.389106628,,
64519.19,61219.98,5.389106628,,
63974.59,61230.67,4.481283644,,
63974.59,61230.67,4.481283644,,
63974.59,61230.67,4.481283644,,
